#Ejercicio,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas,n
2020,041  ,3231 ,12006  ,TRIENIOS,,3   ,1     ,22005,0,22005,18402.3,
2020,041  ,3231 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,39655,0,39655,44039.88,
2020,041  ,3231 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,89935,0,89935,135967.17,
2020,041  ,3231 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3   ,1     ,87792,0,87792,112759.81,
2020,041  ,3231 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,100258,0,100258,84123.01,
2020,041  ,3231 ,212    ,GUARDERÍA-CONSERV. Y REPARACIÓN,041,32  ,21    ,62882,0,62882,32674.85,
2020,041  ,3231 ,221001 ,ELECTRICIDAD GUARDERÍAS,041,32  ,22    ,4827,0,4827,3688.5,
2020,041  ,3231 ,221011 ,CONSUMO AGUA GUARDERÍA,041,32  ,22    ,1805,0,1805,1222.37,
2020,041  ,3231 ,221021 ,SUMINISTRO GAS-GUARDERÍA,041,32  ,22    ,3249,0,3249,3249,
2020,041  ,3231 ,221041 ,VESTUARIO GUARDERÍA,041,32  ,22    ,2500,0,2500,733.26,
2020,041  ,3231 ,22105  ,ALIMENTOS-GUARDERÍA,041,32  ,22    ,43318,0,43318,13693.53,
2020,041  ,3231 ,22199  ,SUMINISTROS DIVERSOS-GUARDERÍA,041,32  ,22    ,6600,0,6600,6214.95,
2020,041  ,3231 ,226992 ,GASTOS DIVERSOS GUARDERÍA,041,32  ,22    ,11800,0,11800,1139.5,
2020,041  ,3231 ,227001 ,LIMPIEZA GUARDERÍA,041,32  ,22    ,315063,0,315063,311862.96,
2020,041  ,3231 ,227992 ,CONTR PREST SERVICIOS AUX GUARDERÍA,041,32  ,22    ,131872,0,131872,123822.52,
2020,041  ,3231 ,227994 ,CONTR PREST SERVICIOS GUARDERÍA EL CABUSSET,041,32  ,22    ,365206,79188.99,444394.99,409432.12,
2020,041  ,3231 ,227995 ,CONTR PREST SERVICIOS GUARDERÍA LA GRANOTA,041,32  ,22    ,343000,84464.6,427464.6,377736.1,
2020,041  ,3231 ,227996 ,CONTR PREST SERV GUARDERÍA LA BLAVETA,041,32  ,22    ,424712,96948.58,521660.58,479903.16,
2020,062  ,311  ,226992 ,PROGRAMA DE CARDIOPROTECCIÓN,062,31  ,22    ,10000,0,10000,3675.98,
2020,062  ,311  ,22700  ,LIMPIEZA EDIFICIO SALUD PÚBLICA,062,31  ,22    ,49002,0,49002,53561.97,
2020,062  ,311  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,062,31  ,22    ,1000,0,1000,0,
2020,062  ,311  ,227991 ,PREST SERVICIOS SALVAMENTO PLAYA,062,31  ,22    ,175000,75000,250000,250079.98,
2020,062  ,311  ,227992 ,PREST SERVICIOS PREVENTIVOS,062,31  ,22    ,42000,0,42000,8280,
2020,062  ,3111 ,12000  ,SUELDOS DEL GRUPO A1,,3   ,1     ,16007,0,16007,15928.12,
2020,062  ,3111 ,12003  ,SUELDOS DEL GRUPO C1,,3   ,1     ,21560,0,21560,21428.72,
2020,062  ,3111 ,12004  ,SUELDOS DEL GRUPO C2,,3   ,1     ,18275,0,18275,16217.48,
2020,062  ,3111 ,12006  ,TRIENIOS,,3   ,1     ,11176,0,11176,10333.36,
2020,062  ,3111 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,26844,0,26844,25806.24,
2020,062  ,3111 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,63589,0,63589,62988.88,
2020,062  ,3111 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,44266,0,44266,42671.28,
2020,062  ,3112 ,12001  ,SUELDOS DEL GRUPO A2,,3   ,1     ,14075,0,14075,14006.28,
2020,062  ,3112 ,12006  ,TRIENIOS,,3   ,1     ,7072,0,7072,7037.72,
2020,062  ,3112 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,6028,0,6028,5998.44,
2020,062  ,3112 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,12249,0,12249,12201.98,
2020,062  ,3112 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3   ,1     ,55821,0,55821,55568.82,
2020,062  ,3112 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,32057,0,32057,31922.02,
2020,062  ,3112 ,22106  ,MATERIAL SANITARIO,062,31  ,22    ,1500,0,1500,5219.45,
2020,062  ,3112 ,226991 ,GTOS. DIVERSOS PROMOCIÓN DE LA SALUD,062,31  ,22    ,10000,0,10000,704.19,
2020,062  ,3112 ,22799  ,PREST SERVICIOS PROMOCIÓN DE LA SALUD,062,31  ,22    ,88000,0,88000,98891.26,
2020,062  ,3112 ,227991 ,PROGRAMA SOPORTE ADOLESCENCIA,062,31  ,22    ,40000,0,40000,39120,
2020,062  ,3112 ,48902  ,TRANSF CORRIENTES ENTIDADES,062,31  ,48    ,6000,0,6000,4200,
2020,062  ,3112 ,48903  ,TRANSF CORRIENTES ASOCIACIÓN FAMILIARES ALZHEIMER,062,3112,48903 ,32000,0,32000,32000,
2020,062  ,3112 ,48906  ,CONVENIO CRUZ ROJA,062,3112,48906 ,4800,0,4800,4800,
2020,041  ,3231 ,489    ,TRANSF CORRIENTES GUARDERÍAS,041,32  ,48    ,133000,0,133000,37696.32,
2020,041  ,3232 ,12005  ,SUELDOS DEL GRUPO E,,3   ,1     ,41870,0,41870,41687.81,
2020,041  ,3232 ,12006  ,TRIENIOS,,3   ,1     ,4789,0,4789,4057.33,
2020,041  ,3232 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,16429,0,16429,16161.77,
2020,041  ,3232 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,51988,0,51988,55177.42,
2020,041  ,3232 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3   ,1     ,271845,0,271845,245503.62,
2020,041  ,3232 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,3   ,1     ,10557,0,10557,0,
2020,041  ,3232 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,135950,0,135950,120772.25,
2020,041  ,3232 ,212    ,ESCUELAS-CONSERVACIÓN Y REPARACIÓN,041,32  ,21    ,816796,0,816796,763917.31,
2020,041  ,3232 ,221002 ,SUBM. ENERGÍA ELÉCTRICA ESCUELAS,041,32  ,22    ,166286,0,166286,116712.11,
2020,041  ,3232 ,221012 ,CONSUMO AGUA ESCUELAS,041,32  ,22    ,61210,0,61210,39202.74,
2020,041  ,3232 ,221022 ,ESCUELAS-SUBM. GAS,041,32  ,22    ,138965,0,138965,103965.55,
2020,041  ,3232 ,221042 ,VESTUARIO EDUCACIÓN,041,32  ,22    ,12150,0,12150,154.26,
2020,041  ,3232 ,227002 ,LIMPIEZA ESCUELAS,041,32  ,22    ,2163560,0,2163560,2139097.27,
2020,041  ,326  ,22699  ,GASTOS DIVERSOS SERVICIOS COMPLEMENTARIOS,041,32  ,22    ,1500,0,1500,371.07,
2020,041  ,326  ,226991 ,GASTOS DIVERSOS ACT. FORMACIÓN PADRES Y MADRES,041,32  ,22    ,900,0,900,0,
2020,041  ,326  ,2279901,PREST SERV CAMINOS ESCOLARES,041,32  ,22    ,21500,0,21500,1367.3,
2020,041  ,326  ,227991 ,PREST SERV FORMACIÓN PADRES Y MADRES,041,32  ,22    ,7910,0,7910,0,
2020,041  ,326  ,227992 ,"LECTURA, ÉXITO EDUCATIVO I COMUNIDAD (LECXIT)",041,32  ,22    ,47500,0,47500,11292.4,
2020,041  ,326  ,227993 ,PREST SERV CIUDAD DE LA INFANCIA,041,32  ,22    ,12600,0,12600,7121.6,
2020,041  ,326  ,227994 ,PREST SERVICIOS-PATIO ABIERTO,041,32  ,22    ,26400,0,26400,18262.28,
2020,041  ,326  ,227995 ,PLAN EDUCATIVO DEL ENTORNO,041,32  ,22    ,134374,0,134374,160077.53,
2020,041  ,326  ,227996 ,DINÁMICA EDUCATIVA,041,32  ,22    ,18334,0,18334,1081.74,
2020,041  ,326  ,227997 ,SOPORTE FP Y ESTUDIOS POST-OBLIGATORIOS,041,32  ,22    ,53151,0,53151,45942.5,
2020,041  ,326  ,227998 ,PROGRAMA EDUCACIÓ-CULTURA-COMUNITAT (ECC),041,32  ,22    ,242000,0,242000,220941.37,
2020,062  ,3113 ,12001  ,SUELDOS DEL GRUPO A2,,3   ,1     ,42225,0,42225,38190.22,
2020,062  ,3113 ,12006  ,TRIENIOS,,3   ,1     ,6998,0,6998,7050.83,
2020,062  ,3113 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,17398,0,17398,16044.18,
2020,062  ,3113 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,36010,0,36010,37502,
2020,062  ,3113 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3   ,1     ,81635,0,81635,81262.7,
2020,062  ,3113 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,57350,0,57350,56358.16,
2020,062  ,3113 ,22113  ,MATERIAL SANIDAD AMBIENTAL,062,31  ,22    ,7000,0,7000,24329.14,
2020,062  ,3113 ,22799  ,SERVICIOS DIVERSOS SEGURIDAD ALIMENTARIA,062,31  ,22    ,18000,0,18000,10656.84,
2020,062  ,3113 ,227991 ,PREST SERV CONTROL SANITARIO ANIMAL,062,31  ,22    ,68000,0,68000,55341.87,
2020,062  ,3113 ,227992 ,TRABAJOS TÉCNICOS ANÁLISIS AGUA Y ALIMENTOS,062,31  ,22    ,57000,0,57000,43212.3,
2020,062  ,3113 ,227993 ,"CONTRATO DDD (DESRATIZACIÓN, DESINFECCIÓN, ...)",062,31  ,22    ,55000,0,55000,59622.16,
2020,062  ,3113 ,227994 ,GESTIÓN COLONIAS CONTROLADAS DE GATOS,062,31  ,22    ,48000,0,48000,48000,
2020,062  ,3113 ,227995 ,CONTROL LEGIONELA EDIFICIOS MUNICIPALES,062,31  ,22    ,30000,0,30000,0,
2020,062  ,3113 ,465    ,"TRANSF. CORRIENTES COMARCAS, CONV MOSQUITOS",062,3113,465   ,20000,0,20000,19777.57,
2020,062  ,312  ,22799  ,CONTR PREST SERVICIOS PERS CON VULNERABILIDAD,062,31  ,22    ,180000,0,180000,179148.89,
2020,062  ,493  ,12001  ,SUELDOS DEL GRUPO A2,,4   ,1     ,14075,0,14075,12479.94,
2020,062  ,493  ,12004  ,SUELDOS DEL GRUPO C2,,4   ,1     ,9138,0,9138,8203.98,
2020,062  ,493  ,12006  ,TRIENIOS,,4   ,1     ,7175,0,7175,6411.49,
2020,062  ,493  ,12100  ,COMPLEMENTO DE DESTINO,,4   ,1     ,9999,0,9999,8935.92,
2020,062  ,493  ,12101  ,COMPLEMENTO ESPECÍFICO,,4   ,1     ,22303,0,22303,23991.65,
2020,062  ,493  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4   ,1     ,17917,0,17917,14843.46,
2020,062  ,493  ,22699  ,CONSUMO-GASTO V.AULA CONSUMIDOR Y ED.ESC,062,49  ,22    ,5000,0,5000,4687.55,
2020,062  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9   ,1     ,39527,0,39527,39346.3,
2020,062  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,12866,0,12866,12833.16,
2020,071  ,1522 ,780    ,TRANSF CAP ASCENSORES SAN COSME,071,1522,780   ,90000,64843.85,154843.85,129820.7,
2020,031  ,134  ,619    ,MEJORA INFRAESTRUCT Y BIENES USO GRAL (MOVILIDAD),03 ,134 ,619   ,0,199952.5,199952.5,78722.24,
2020,042  ,334  ,22706  ,CONVOCATORIA ARTÍSTICA ARTES VISUALES,042,33  ,22    ,0,0,0,14000,
2020,041  ,326  ,227999 ,PROYECTO DE IMPULSO DEL INGLÉS ,041,32  ,22    ,356401,0,356401,313157.02,
2020,041  ,326  ,489    ,TRANSF CORRIENTES AMPAS,041,32  ,48    ,36450,0,36450,35705.11,
2020,041  ,326  ,48901  ,TRANSF CORRIENTES PROYECTOS PEDAGÓGICOS,041,32  ,48    ,15000,0,15000,14469.99,
2020,041  ,326  ,48902  ,TRANSF CORRIENTES FUNDACIÓN MAIN -UEC-,041,326 ,48902 ,12000,0,12000,0,
2020,041  ,326  ,48904  ,TRANSF CORRIENTES INST BALDIRI GUILERA ENSEÑANZA M,041,326 ,48904 ,4000,0,4000,4000,
2020,041  ,326  ,48905  ,TRANSF CORRIENTES LIBROS DE TEXTO Y MAT EDUC,041,32  ,48    ,86000,0,86000,77732.27,
2020,041  ,326  ,48907  ,BECAS ALUMNADO ACTIV EXTRAESC COMPLEMENTO,041,32  ,48    ,115000,0,115000,65054.7,
2020,041  ,326  ,48908  ,"TRANSF CORRIENTES ""INST LES SALINES""",041,326 ,48908 ,7000,0,7000,7000,
2020,041  ,326  ,48909  ,"TRANSF CORRIENTES ""INSTITUT ESCOLA""",041,326 ,48909 ,19221,0,19221,2487.8,
2020,041  ,326  ,48910  ,"TRANSF CORRIENTES ""ESCOLA JAUME BALMES""",041,326 ,48910 ,18125,0,18125,7063.6,
2020,041  ,326  ,48911  ,"TRANSF CORRIENTES ""ESCOLA PEPA COLOMER""",041,326 ,48911 ,6000,0,6000,3750,
2020,041  ,326  ,48912  ,"TRANSF CORRIENTES ""LLAR D'INFANTS DUMBO""",041,326 ,48912 ,4795,0,4795,4720.48,
2020,041  ,326  ,48913  ,TRANSF CORRIENTES PERE CLOSA (PROMOTORA ESCOLAR),041,326 ,48913 ,16000,0,16000,16000,
2020,041  ,327  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS EDUCACIÓN,041,32  ,22    ,16660,0,16660,16599.99,
2020,041  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9   ,1     ,60683,0,60683,60398.94,
2020,041  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,16406,0,16406,15897.84,
2020,042  ,326  ,227998 ,ESCUELA MUNICIPAL DE MÚSICA,042,32  ,22    ,645667,290000,935667,741329.1,
2020,042  ,326  ,48901  ,TARIFICACIÓN SOCIAL ESCUELA DE ARTES EN VIVO,042,326 ,48901 ,20000,0,20000,0,
2020,042  ,330  ,226022 ,OFERTA FORMATIVA,042,33  ,22    ,30000,0,30000,3112.8,
2020,042  ,330  ,226991 ,GASTOS DIVERSOS ACTIVIDADES CULTURALES,042,33  ,22    ,10000,0,10000,0,
2020,042  ,330  ,22799  ,ESTUDIOS Y ASESORAMIENTOS,042,33  ,22    ,5000,0,5000,6292.82,
2020,042  ,330  ,467    ,CONSORCIO NORMALIZACIÓN LINGÜÍSTICA,042,330 ,467   ,106174,0,106174,106153.86,
2020,042  ,3300 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,3   ,1     ,77590,0,77590,77874.22,
2020,042  ,3300 ,12001  ,SUELDOS DEL GRUPO A2,,3   ,1     ,28150,0,28150,25211.28,
2020,042  ,3300 ,12006  ,TRIENIOS,,3   ,1     ,4040,0,4040,6516.92,
2020,071  ,231  ,212    ,CONSERVACIÓN-REPARACIÓN EDIFICIOS S.SOCIALES,071,23  ,21    ,65849,0,65849,49382.03,
2020,071  ,231  ,22100  ,ELECTRICIDAD EDIFICIOS SERVICIOS SOCIALES,071,23  ,22    ,41009,0,41009,19213.67,
2020,071  ,231  ,22101  ,CONSUMO AGUA EDIFICIOS SERVICIOS SOCIALES,071,23  ,22    ,7190,0,7190,7190,
2020,071  ,231  ,22102  ,CONSUMO GAS EDIFICIOS SERVICIOS SOCIALES,071,23  ,22    ,16927,0,16927,10904.88,
2020,071  ,231  ,22602  ,PUBLICIDAD Y DIFUSIÓN,071,23  ,22    ,5000,0,5000,11979.73,
2020,071  ,231  ,226992 ,OTROS GASTOS SERVICIOS SOCIALES,071,23  ,22    ,5000,0,5000,1356.2,
2020,071  ,231  ,22700  ,LIMPIEZA EDIFICIOS SERVICIOS SOCIALES,071,23  ,22    ,275734,0,275734,262233.76,
2020,071  ,231  ,464    ,CONVENIO AMB URGENCIA SOCIAL (CUESB),071,231 ,464   ,30000,0,30000,29392.62,
2020,071  ,231  ,48901  ,TRANSF CORRIENTES ENTIDADES,071,23  ,48    ,10000,0,10000,7204.33,
2020,071  ,231  ,48902  ,TRANSF CORRIENTES FUNDACIÓ CATALANA DE L'ESPLAI,071,231 ,48902 ,15000,0,15000,15000,
2020,071  ,231  ,48904  ,TRANSF CORRIENTES GATS,071,231 ,48904 ,50000,0,50000,50000,
2020,071  ,2310 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,2   ,1     ,70198,0,70198,69951.28,
2020,071  ,2310 ,12000  ,SUELDOS DEL GRUPO A1,,2   ,1     ,48020,0,48020,46138.16,
2020,071  ,2310 ,12001  ,SUELDOS DEL GRUPO A2,,2   ,1     ,70375,0,70375,64541.7,
2020,071  ,2310 ,12003  ,SUELDOS DEL GRUPO C1,,2   ,1     ,53900,0,53900,52155.3,
2020,071  ,2310 ,12004  ,SUELDOS DEL GRUPO C2,,2   ,1     ,27412,0,27412,32593.49,
2020,071  ,2310 ,12006  ,TRIENIOS,,2   ,1     ,33199,0,33199,35959.54,
2020,071  ,2310 ,12100  ,COMPLEMENTO DE DESTINO,,2   ,1     ,95727,0,95727,94126.17,
2020,071  ,2310 ,12101  ,COMPLEMENTO ESPECÍFICO,,2   ,1     ,212403,0,212403,239832.29,
2020,071  ,2310 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2   ,1     ,265722,0,265722,234795.69,
2020,071  ,2310 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2   ,1     ,263549,0,263549,239549.94,
2020,071  ,2311 ,12001  ,SUELDOS DEL GRUPO A2,,2   ,1     ,253349,0,253349,272133.88,
2020,071  ,2311 ,12004  ,SUELDOS DEL GRUPO C2,,2   ,1     ,27412,0,27412,33871.77,
2020,071  ,2311 ,12006  ,TRIENIOS,,2   ,1     ,26143,0,26143,21327.03,
2020,071  ,2311 ,12100  ,COMPLEMENTO DE DESTINO,,2   ,1     ,126845,0,126845,136583.39,
2020,042  ,3300 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,14928,0,14928,13655.18,
2020,042  ,3300 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,36574,0,36574,33980.52,
2020,042  ,3300 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,34899,0,34899,32544.78,
2020,042  ,3301 ,12000  ,SUELDOS DEL GRUPO A1,,3   ,1     ,16007,0,16007,15928.12,
2020,042  ,3301 ,12003  ,SUELDOS DEL GRUPO C1,,3   ,1     ,21560,0,21560,20038.54,
2020,042  ,3301 ,12006  ,TRIENIOS,,3   ,1     ,14796,0,14796,13284.95,
2020,042  ,3301 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,20661,0,20661,19293.52,
2020,042  ,3301 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,53851,0,53851,52033.45,
2020,042  ,3301 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,30436,0,30436,30777.02,
2020,042  ,3301 ,22199  ,SUMINISTROS DIVERSOS,042,33  ,22    ,1000,0,1000,3151.88,
2020,042  ,3301 ,22699  ,GASTOS DIVERSOS DIRECCIÓN DE ÁREA,042,33  ,22    ,2000,0,2000,41.34,
2020,042  ,3321 ,22199  ,BIBLIOTECA - ADQUISICIÓN DE LIBROS,042,33  ,22    ,20000,0,20000,20021.14,
2020,042  ,3321 ,227991 ,BIBLIOTECA - FOMENTO DE LA LECTURA,042,33  ,22    ,25000,0,25000,7845.94,
2020,042  ,3322 ,12001  ,SUELDOS DEL GRUPO A2,,3   ,1     ,14075,0,14075,0,
2020,042  ,3322 ,12004  ,SUELDOS DEL GRUPO C2,,3   ,1     ,9138,0,9138,9092.76,
2020,042  ,3322 ,12006  ,TRIENIOS,,3   ,1     ,821,0,821,816.18,
2020,042  ,3322 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,9656,0,9656,3951.64,
2020,042  ,3322 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,21934,0,21934,10017.14,
2020,042  ,3322 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3   ,1     ,142036,0,142036,141394.34,
2020,042  ,3322 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,62174,0,62174,49108.3,
2020,042  ,333  ,12005  ,SUELDOS DEL GRUPO E,,3   ,1     ,33496,0,33496,32538.68,
2020,042  ,333  ,12006  ,TRIENIOS,,3   ,1     ,3018,0,3018,2424.09,
2020,042  ,333  ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,12972,0,12972,12454.48,
2020,042  ,333  ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,42296,0,42296,57578.71,
2020,042  ,333  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,28165,0,28165,18139.25,
2020,071  ,2311 ,12101  ,COMPLEMENTO ESPECÍFICO,,2   ,1     ,278368,0,278368,386930.73,
2020,071  ,2311 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2   ,1     ,632287,0,632287,485944.84,
2020,071  ,2311 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,2   ,1     ,136048,0,136048,152234,
2020,071  ,2311 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2   ,1     ,489148,0,489148,396975.25,
2020,071  ,2311 ,204    ,ALQUILER ELEMENTOS DE TRANSPORTE,071,23  ,20    ,32700,0,32700,25337.4,
2020,071  ,2311 ,209    ,"CANON ICS USO UBASP ""PUJOL I CAPÇADA""",071,23  ,20    ,24000,0,24000,19281.17,
2020,071  ,2311 ,227991 ,CONTR PREST SERVICIOS,071,23  ,22    ,330000,-61300,268700,255062.94,
2020,071  ,2311 ,227992 ,CONTR PRESTACIÓN SERVICIOS SAD DEPENDÉNCIA,071,23  ,22    ,2019214,0,2019214,1837489.82,
2020,071  ,2311 ,227993 ,CONTR TELEASISTENCIA,071,23  ,22    ,112000,0,112000,112000,
2020,071  ,2311 ,227994 ,CONTR PRESTACIÓN SERVICIOS SAD SOCIAL,071,23  ,22    ,685332,0,685332,558442.81,
2020,071  ,2311 ,227995 ,SERVICIO PRELABORAL,071,23  ,22    ,165000,0,165000,171145.43,
2020,071  ,2311 ,227997 ,CONT SERVE YO PUEDO,071,23  ,22    ,24600,-24600,0,0,
2020,071  ,2311 ,465    ,TRANSF CORRIENTES EAIA CONSELL COMARCAL,071,2311,465   ,7500,0,7500,4261.28,
2020,071  ,2311 ,46501  ,TRANSF TRANSPORTE ADAPTADO-CONSELL COMARCAL,071,2311,46501 ,120000,0,120000,118797.32,
2020,071  ,2311 ,46502  ,TRANSF CORR CONSEJO COMARCAL CONVENIO EAPG,071,2311,46502 ,4500,0,4500,4500,
2020,071  ,2311 ,48901  ,TRANSF CORRIENTES CARITAS,071,2311,48901 ,55000,0,55000,55000,
2020,071  ,2311 ,48902  ,TRANSF CORRIENTES CENTRO PROM. SOCIAL FRANCESC PALAU,071,2311,48902 ,100000,0,100000,100000,
2020,071  ,2311 ,48903  ,TRANSF CORRIENTES SAO PRAT,071,2311,48903 ,124666,50000,174666,174666,
2020,071  ,2311 ,48904  ,TRANSF CORRIENTES CRUZ ROJA PUNTO SOLIDARIO,071,2311,48904 ,86700,43300,130000,129014.68,
2020,071  ,2311 ,48905  ,TRANSF CORRIENTES EDUVIC,071,2311,48905 ,49336,0,49336,49336,
2020,071  ,2311 ,48906  ,TRANSF CORRIENTES PUNTO SOLIDARIO,071,2311,48906 ,241000,37000,278000,208505.9,
2020,071  ,2311 ,48907  ,TRANSF CORRIENTES FUNDACIÓ ECOM,071,2311,48907 ,35000,24600,59600,59600,
2020,071  ,2311 ,48908  ,TRANSF CORRIENTES CRUZ ROJA SOCIAL,071,2311,48908 ,30000,0,30000,30000,
2020,071  ,2311 ,48909  ,TRANSF CORRIENTES COMIDAS A DOMICILIO,071,23  ,48    ,151000,99000,250000,249998,
2020,071  ,2311 ,4891   ,TRANSF CORRIENTES SOPORTE SOCIAL,071,2311,4891  ,100000,395000,495000,475451.14,
2020,031  ,171  ,6191   ,MEJORA PARQUES Y JARDINES,03 ,171 ,6191  ,0,13859.87,13859.87,0,
2020,033  ,327  ,481    ,TRANSF CORRIENTES AAVV PLAZA CONSTITUCIÓN,033,327 ,481   ,0,4000,4000,4000,
