#a,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Fun._2,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2022.0,072  ,338  ,48907  ,TRANSF CORRIENTES EH! COOP SCCL,072,338  ,48907 ,100000.0,0.0,100000.0,0.0
2022.0,072  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,62162.0,0.0,62162.0,0.0
2022.0,072  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,16169.0,0.0,16169.0,0.0
2022.0,072  ,924  ,22100  ,ELECTRICIDAD HUERTOS MUNICIPALES,072,92   ,22    ,3403.0,0.0,3403.0,0.0
2022.0,072  ,924  ,22101  ,CONSUMO AGUA HUERTOS CIUDADANOS,072,92   ,22    ,23080.0,0.0,23080.0,0.0
2022.0,072  ,924  ,22699  ,GASTOS DIVERSOS PARTICIPACIÓN,072,92   ,22    ,20000.0,0.0,20000.0,0.0
2022.0,072  ,924  ,22799  ,CONTR PREST SERVICIOS CIVISMO Y CONVIVENCIA,072,92   ,22    ,240000.0,0.0,240000.0,0.0
2022.0,072  ,924  ,227992 ,CONTR PREST SERVICIOS SOPORTE TEJIDO ASOCIATIVO,072,92   ,22    ,90000.0,0.0,90000.0,0.0
2022.0,072  ,924  ,227993 ,CONTR PREST SERVICIOS INMIGRACIÓN,072,92   ,22    ,50000.0,0.0,50000.0,0.0
2022.0,072  ,924  ,227994 ,MUESTRA DE ENTIDADES,072,92   ,22    ,36000.0,0.0,36000.0,0.0
2022.0,072  ,924  ,227997 ,GESTIÓN HUERTOS MUNICIPALES,072,92   ,22    ,100000.0,0.0,100000.0,0.0
2022.0,072  ,924  ,48901  ,TRANSF CORRIENTES PROMOCIÓN CÍVICA,072,92   ,48    ,21800.0,0.0,21800.0,0.0
2022.0,072  ,924  ,48902  ,TRANSF CORRIENTES CCAR COMISIÓN AYUDA REFUGIADO,072,92   ,48    ,14000.0,0.0,14000.0,0.0
2022.0,072  ,924  ,48903  ,TRANSF COR CENTRO INF TRABAJADORES ESTRANJEROS (CIT,072,924  ,48903 ,5000.0,0.0,5000.0,0.0
2022.0,061  ,3412 ,226093 ,GASTOS NOCHE DEL DEPORTE,061,34   ,22    ,10000.0,0.0,10000.0,0.0
2022.0,061  ,3412 ,226094 ,GASTOS FIESTA DE LA ACTIVIDAD FÍSICA I LA SALUD,061,34   ,22    ,6000.0,0.0,6000.0,0.0
2022.0,061  ,3412 ,226096 ,GASTOS FIESTA DE LA BICICLETA,061,34   ,22    ,12000.0,0.0,12000.0,0.0
2022.0,061  ,3412 ,227991 ,GASTOS CARRERA POPULAR,061,34   ,22    ,14000.0,0.0,14000.0,0.0
2022.0,061  ,3412 ,227993 ,CAMPAÑA NATACIÓN ESCOLAR CON EDUCACIÓN,061,34   ,22    ,18000.0,0.0,18000.0,0.0
2022.0,061  ,3412 ,227994 ,PROGRAMA VELA ESCOLAR,061,34   ,22    ,26000.0,0.0,26000.0,0.0
2022.0,061  ,342  ,212    ,MANTENIMIENTO OTRAS INSTALACIONES DEPORTIVAS,061,34   ,21    ,77138.0,0.0,77138.0,0.0
2022.0,061  ,342  ,22101  ,CONSUMO AGUA DEPORTES,061,34   ,22    ,115230.0,0.0,115230.0,0.0
2022.0,061  ,342  ,22104  ,VESTUARIO PERSONAL DEPORTES,061,34   ,22    ,7000.0,0.0,7000.0,0.0
2022.0,061  ,342  ,22199  ,DEPORTES-SUBM. DIVERSOS MATERIAL,061,34   ,22    ,40000.0,0.0,40000.0,0.0
2022.0,061  ,342  ,22699  ,GASTOS DIVERSOS DEPORTES,061,34   ,22    ,3600.0,0.0,3600.0,0.0
2022.0,061  ,342  ,227991 ,CONTR PREST SERVICIOS DEPORTES,061,34   ,22    ,980000.0,0.0,980000.0,0.0
2022.0,061  ,342  ,227993 ,CONTR PREST SERVICIOS CM VELA,061,34   ,22    ,15000.0,0.0,15000.0,0.0
2022.0,061  ,342  ,48904  ,"CONVENIO CP PRAT, GESTIÓN PISTA JARDINS RIB",061,342  ,48904 ,17000.0,0.0,17000.0,0.0
2022.0,061  ,3421 ,12000  ,SUELDOS DEL GRUPO A1,,3    ,1     ,16393.0,0.0,16393.0,0.0
2022.0,061  ,3421 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,28831.0,0.0,28831.0,0.0
2022.0,061  ,3421 ,12003  ,SUELDOS DEL GRUPO C1,,3    ,1     ,11041.0,0.0,11041.0,0.0
2022.0,061  ,3421 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9358.0,0.0,9358.0,0.0
2022.0,061  ,3421 ,12005  ,SUELDOS DEL GRUPO E,,3    ,1     ,42882.0,0.0,42882.0,0.0
2022.0,061  ,3421 ,12006  ,TRIENIOS,,3    ,1     ,20299.0,0.0,20299.0,0.0
2022.0,061  ,3421 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,3    ,1     ,14620.0,0.0,14620.0,0.0
2022.0,061  ,3421 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,47913.0,0.0,47913.0,0.0
2022.0,061  ,3421 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,128131.0,0.0,128131.0,0.0
2022.0,061  ,3421 ,121031 ,OTROS COMPLEMENTOS,,3    ,1     ,4575.0,0.0,4575.0,0.0
2022.0,061  ,3421 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,3    ,1     ,27710.0,0.0,27710.0,0.0
2022.0,061  ,3421 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,152749.0,0.0,152749.0,0.0
2022.0,061  ,3421 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,3    ,1     ,3755.0,0.0,3755.0,0.0
2022.0,061  ,3421 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,3    ,1     ,7565.0,0.0,7565.0,0.0
2022.0,061  ,3421 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,3    ,1     ,14000.0,0.0,14000.0,0.0
2022.0,061  ,3421 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,3    ,1     ,4140.0,0.0,4140.0,0.0
2022.0,061  ,3421 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,163798.0,0.0,163798.0,0.0
2022.0,061  ,3421 ,212    ,CEMS CONSERVACIÓN Y REPARACIÓN,061,34   ,21    ,294117.0,0.0,294117.0,0.0
2022.0,061  ,3421 ,22100  ,ELECTRICIDAD CEMS,061,34   ,22    ,170916.0,0.0,170916.0,0.0
2022.0,061  ,3421 ,22102  ,CONSUMO GAS CEMS,061,34   ,22    ,65704.0,0.0,65704.0,0.0
2022.0,061  ,3421 ,22700  ,LIMPIEZA CEMS,061,34   ,22    ,631820.0,0.0,631820.0,0.0
2022.0,061  ,3423 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,14416.0,0.0,14416.0,0.0
2022.0,061  ,3423 ,12005  ,SUELDOS DEL GRUPO E,,3    ,1     ,51458.0,0.0,51458.0,0.0
2022.0,061  ,3423 ,12006  ,TRIENIOS,,3    ,1     ,10088.0,0.0,10088.0,0.0
2022.0,061  ,3423 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,3    ,1     ,14620.0,0.0,14620.0,0.0
2022.0,061  ,3423 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,27066.0,0.0,27066.0,0.0
2022.0,061  ,3423 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,85118.0,0.0,85118.0,0.0
2022.0,061  ,3423 ,121031 ,OTROS COMPLEMENTOS,,3    ,1     ,5030.0,0.0,5030.0,0.0
2022.0,061  ,3423 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,3    ,1     ,27710.0,0.0,27710.0,0.0
2022.0,061  ,3423 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,221676.0,0.0,221676.0,0.0
2022.0,061  ,3423 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,3    ,1     ,5600.0,0.0,5600.0,0.0
2022.0,061  ,3423 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,3    ,1     ,4075.0,0.0,4075.0,0.0
2022.0,061  ,3423 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,3    ,1     ,14000.0,0.0,14000.0,0.0
2022.0,061  ,3423 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,3    ,1     ,5625.0,0.0,5625.0,0.0
2022.0,061  ,3423 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,155026.0,0.0,155026.0,0.0
2022.0,061  ,3423 ,212    ,"CEM ESTRUCH, CONSERVACIÓN Y REPARACIÓN",061,34   ,21    ,196554.0,0.0,196554.0,0.0
2022.0,061  ,3423 ,22100  ,ELECTRICIDAD CEM ESTRUCH,061,34   ,22    ,113702.0,0.0,113702.0,0.0
2022.0,061  ,3423 ,22102  ,CONSUMO GAS CEM ESTRUCH,061,34   ,22    ,105324.0,0.0,105324.0,0.0
2022.0,061  ,3423 ,22700  ,LIMPIEZA CEM ESTRUCH,061,34   ,22    ,508295.0,0.0,508295.0,0.0
2022.0,061  ,3424 ,22100  ,ELECTRICIDAD CEM JULIO MÉNDEZ,061,34   ,22    ,25210.0,0.0,25210.0,0.0
2022.0,061  ,3424 ,22102  ,CONSUMO GAS CEM JULIO MÉNDEZ,061,34   ,22    ,11842.0,0.0,11842.0,0.0
2022.0,061  ,3424 ,227991 ,CONSERV Y GEST CEM JULIO MÉNDEZ,061,34   ,22    ,452500.0,0.0,452500.0,0.0
2022.0,061  ,3425 ,22100  ,ELECTRICIDAD CEM FONDO D'EN PEIXO,061,34   ,22    ,51395.0,0.0,51395.0,0.0
2022.0,061  ,3425 ,22102  ,CONSUMO GAS CEM FONDO D'EN PEIXO,061,34   ,22    ,44739.0,0.0,44739.0,0.0
2022.0,061  ,3425 ,227991 ,CONTR PREST SERVICIOS FONDO D'EN PEIXO,061,34   ,22    ,751500.0,0.0,751500.0,0.0
2022.0,061  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,62162.0,0.0,62162.0,0.0
2022.0,061  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,16169.0,0.0,16169.0,0.0
2022.0,062  ,311  ,212    ,EDIF. SANIDAD-CONSERV Y REP.,062,31   ,21    ,22770.0,0.0,22770.0,0.0
2022.0,062  ,311  ,22100  ,ELECTRICIDAD EDIFICIO SALUD PÚBLICA,062,31   ,22    ,14148.0,0.0,14148.0,0.0
2022.0,062  ,311  ,22602  ,PUBLICIDAD Y DIFUSIÓN,062,31   ,22    ,8000.0,0.0,8000.0,0.0
2022.0,062  ,311  ,226991 ,GASTOS DIVERSOS,062,31   ,22    ,1000.0,0.0,1000.0,0.0
2022.0,062  ,311  ,226992 ,PROGRAMA DE CARDIOPROTECCIÓN,062,31   ,22    ,2000.0,0.0,2000.0,0.0
2022.0,062  ,311  ,22700  ,LIMPIEZA EDIFICIO SALUD PÚBLICA,062,31   ,22    ,59523.0,0.0,59523.0,0.0
2022.0,062  ,311  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,062,31   ,22    ,1000.0,0.0,1000.0,0.0
2022.0,062  ,311  ,227991 ,PREST SERVICIOS SALVAMENTO PLAYA,062,31   ,22    ,175000.0,0.0,175000.0,0.0
2022.0,062  ,311  ,227992 ,PREST SERVICIOS PREVENTIVOS,062,31   ,22    ,42000.0,0.0,42000.0,0.0
2022.0,062  ,3111 ,12000  ,SUELDOS DEL GRUPO A1,,3    ,1     ,16393.0,0.0,16393.0,0.0
2022.0,062  ,3111 ,12003  ,SUELDOS DEL GRUPO C1,,3    ,1     ,27601.0,0.0,27601.0,0.0
2022.0,062  ,3111 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,28074.0,0.0,28074.0,0.0
2022.0,062  ,3111 ,12006  ,TRIENIOS,,3    ,1     ,13276.0,0.0,13276.0,0.0
2022.0,062  ,3111 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,33944.0,0.0,33944.0,0.0
2022.0,062  ,3111 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,80727.0,0.0,80727.0,0.0
2022.0,062  ,3111 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,56005.0,0.0,56005.0,0.0
2022.0,062  ,3112 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,14416.0,0.0,14416.0,0.0
2022.0,062  ,3112 ,12006  ,TRIENIOS,,3    ,1     ,7485.0,0.0,7485.0,0.0
2022.0,062  ,3112 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,6174.0,0.0,6174.0,0.0
2022.0,062  ,3112 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,12558.0,0.0,12558.0,0.0
2022.0,062  ,3112 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,56855.0,0.0,56855.0,0.0
2022.0,062  ,3112 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,27924.0,0.0,27924.0,0.0
2022.0,062  ,3112 ,22106  ,MATERIAL SANITARIO,062,31   ,22    ,4000.0,0.0,4000.0,0.0
2022.0,062  ,3112 ,226991 ,GTOS. DIVERSOS PROMOCIÓN DE LA SALUD,062,31   ,22    ,5000.0,0.0,5000.0,0.0
2022.0,062  ,3112 ,22799  ,PREST SERVICIOS PROMOCIÓN DE LA SALUD,062,31   ,22    ,103000.0,0.0,103000.0,0.0
2022.0,062  ,3112 ,227991 ,PROGRAMA SOPORTE ADOLESCENCIA,062,31   ,22    ,39120.0,0.0,39120.0,0.0
2022.0,062  ,3112 ,48902  ,TRANSF CORRIENTES ENTIDADES,062,31   ,48    ,5000.0,0.0,5000.0,0.0
2022.0,062  ,3112 ,48903  ,TRANSF CORRIENTES ASOCIACIÓN FAMILIARES ALZHEIMER,062,3112 ,48903 ,32000.0,0.0,32000.0,0.0
2022.0,062  ,3112 ,48906  ,CONVENIO CRUZ ROJA,062,3112 ,48906 ,6000.0,0.0,6000.0,0.0
2022.0,062  ,3113 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,57661.0,0.0,57661.0,0.0
2022.0,062  ,3113 ,12006  ,TRIENIOS,,3    ,1     ,8105.0,0.0,8105.0,0.0
2022.0,062  ,3113 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,23641.0,0.0,23641.0,0.0
2022.0,062  ,3113 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,49100.0,0.0,49100.0,0.0
2022.0,062  ,3113 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,84759.0,0.0,84759.0,0.0
2022.0,062  ,3113 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,69002.0,0.0,69002.0,0.0
2022.0,062  ,3113 ,22113  ,MATERIAL SANIDAD AMBIENTAL,062,31   ,22    ,20000.0,0.0,20000.0,0.0
2022.0,062  ,3113 ,22799  ,SERVICIOS DIVERSOS SEGURIDAD ALIMENTARIA,062,31   ,22    ,18000.0,0.0,18000.0,0.0
2022.0,062  ,3113 ,227991 ,PREST SERV CONTROL SANITARIO ANIMAL,062,31   ,22    ,68000.0,0.0,68000.0,0.0
2022.0,062  ,3113 ,227992 ,TRABAJOS TÉCNICOS ANÁLISIS AGUA Y ALIMENTOS,062,31   ,22    ,57000.0,0.0,57000.0,0.0
2022.0,062  ,3113 ,227993 ,"CONTRATO DDD (DESRATIZACIÓN, DESINFECCIÓN, ...)",062,31   ,22    ,62000.0,0.0,62000.0,0.0
2022.0,062  ,3113 ,227994 ,GESTIÓN COLONIAS CONTROLADAS DE GATOS,062,31   ,22    ,60000.0,0.0,60000.0,0.0
2022.0,062  ,3113 ,227995 ,CONTROL LEGIONELA EDIFICIOS MUNICIPALES,062,31   ,22    ,30000.0,0.0,30000.0,0.0
2022.0,062  ,3113 ,465    ,"TRANSF. CORRIENTES COMARCAS, CONV MOSQUITOS",062,3113 ,465   ,20000.0,0.0,20000.0,0.0
2022.0,062  ,312  ,22799  ,CONTR PREST SERVICIOS PERS CON VULNERABILIDAD,062,31   ,22    ,240000.0,0.0,240000.0,0.0
2022.0,062  ,493  ,12001  ,SUELDOS DEL GRUPO A2,,4    ,1     ,14416.0,0.0,14416.0,0.0
2022.0,062  ,493  ,12006  ,TRIENIOS,,4    ,1     ,6153.0,0.0,6153.0,0.0
2022.0,062  ,493  ,12100  ,COMPLEMENTO DE DESTINO,,4    ,1     ,6174.0,0.0,6174.0,0.0
2022.0,062  ,493  ,12101  ,COMPLEMENTO ESPECÍFICO,,4    ,1     ,12558.0,0.0,12558.0,0.0
2022.0,062  ,493  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4    ,1     ,10159.0,0.0,10159.0,0.0
2022.0,062  ,493  ,22699  ,CONSUMO-GASTO V.AULA CONSUMIDOR Y ED.ESC,062,49   ,22    ,5000.0,0.0,5000.0,0.0
2022.0,062  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,40495.0,0.0,40495.0,0.0
2022.0,062  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,13181.0,0.0,13181.0,0.0
2022.0,072  ,1522 ,780    ,TRANSF CAP ASCENSORES SAN COSME,072,1522 ,780   ,90000.0,0.0,90000.0,0.0
2022.0,072  ,231  ,212    ,CONSERVACIÓN-REPARACIÓN EDIFICIOS S.SOCIALES,072,23   ,21    ,65849.0,0.0,65849.0,0.0
2022.0,072  ,231  ,22100  ,ELECTRICIDAD EDIFICIOS SERVICIOS SOCIALES,072,23   ,22    ,34440.0,0.0,34440.0,0.0
2022.0,072  ,231  ,22101  ,CONSUMO AGUA EDIFICIOS SERVICIOS SOCIALES,072,23   ,22    ,7190.0,0.0,7190.0,0.0
2022.0,072  ,231  ,22102  ,CONSUMO GAS EDIFICIOS SERVICIOS SOCIALES,072,23   ,22    ,16205.0,0.0,16205.0,0.0
2022.0,072  ,231  ,22602  ,PUBLICIDAD Y DIFUSIÓN,072,23   ,22    ,25000.0,0.0,25000.0,0.0
2022.0,072  ,231  ,226992 ,OTROS GASTOS SERVICIOS SOCIALES,072,23   ,22    ,20000.0,0.0,20000.0,0.0
2022.0,072  ,231  ,22700  ,LIMPIEZA EDIFICIOS SERVICIOS SOCIALES,072,23   ,22    ,277565.0,0.0,277565.0,0.0
2022.0,072  ,231  ,464    ,CONVENIO AMB URGENCIA SOCIAL (CUESB),072,231  ,464   ,30000.0,0.0,30000.0,0.0
2022.0,072  ,2310 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,2    ,1     ,71993.0,0.0,71993.0,0.0
2022.0,072  ,2310 ,12000  ,SUELDOS DEL GRUPO A1,,2    ,1     ,49179.0,0.0,49179.0,0.0
2022.0,072  ,2310 ,12001  ,SUELDOS DEL GRUPO A2,,2    ,1     ,100906.0,0.0,100906.0,0.0
2022.0,072  ,2310 ,12003  ,SUELDOS DEL GRUPO C1,,2    ,1     ,99364.0,0.0,99364.0,0.0
2022.0,072  ,2310 ,12004  ,SUELDOS DEL GRUPO C2,,2    ,1     ,121654.0,0.0,121654.0,0.0
2022.0,072  ,2310 ,12006  ,TRIENIOS,,2    ,1     ,66319.0,0.0,66319.0,0.0
2022.0,072  ,2310 ,12100  ,COMPLEMENTO DE DESTINO,,2    ,1     ,177908.0,0.0,177908.0,0.0
2022.0,072  ,2310 ,12101  ,COMPLEMENTO ESPECÍFICO,,2    ,1     ,427440.0,0.0,427440.0,0.0
2022.0,072  ,2310 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2    ,1     ,358119.0,0.0,358119.0,0.0
2022.0,072  ,2310 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2    ,1     ,442561.0,0.0,442561.0,0.0
2022.0,072  ,2311 ,12001  ,SUELDOS DEL GRUPO A2,,2    ,1     ,331546.0,0.0,331546.0,0.0
2022.0,072  ,2311 ,12004  ,SUELDOS DEL GRUPO C2,,2    ,1     ,9358.0,0.0,9358.0,0.0
2022.0,072  ,2311 ,12006  ,TRIENIOS,,2    ,1     ,29517.0,0.0,29517.0,0.0
2022.0,072  ,2311 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,2    ,1     ,25100.0,0.0,25100.0,0.0
2022.0,072  ,2311 ,12100  ,COMPLEMENTO DE DESTINO,,2    ,1     ,145358.0,0.0,145358.0,0.0
2022.0,072  ,2311 ,12101  ,COMPLEMENTO ESPECÍFICO,,2    ,1     ,299119.0,0.0,299119.0,0.0
2022.0,072  ,2311 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,2    ,1     ,36600.0,0.0,36600.0,0.0
2022.0,072  ,2311 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2    ,1     ,471134.0,0.0,471134.0,0.0
2022.0,072  ,2311 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,2    ,1     ,208065.0,0.0,208065.0,0.0
2022.0,072  ,2311 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,2    ,1     ,29650.0,0.0,29650.0,0.0
2022.0,072  ,2311 ,1431   ,RETRIBUCIONES OTRO PERSONAL,,2    ,1     ,40588.0,0.0,40588.0,0.0
2022.0,072  ,2311 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2    ,1     ,494506.0,0.0,494506.0,0.0
2022.0,072  ,2311 ,209    ,"CANON ICS USO UBASP ""PUJOL I CAPÇADA""",072,23   ,20    ,24000.0,0.0,24000.0,0.0
2022.0,072  ,2311 ,227991 ,CONTRAPRESTACIÓN SEVICIOS ÁREA,072,23   ,22    ,160000.0,0.0,160000.0,0.0
2022.0,072  ,2311 ,227992 ,CONTR PRESTACIÓN SERVICIOS SAD DEPENDÉNCIA,072,2311 ,227992,2010053.0,0.0,2010053.0,0.0
2022.0,072  ,2311 ,227993 ,CONTR TELEASISTENCIA,072,23   ,22    ,130000.0,0.0,130000.0,0.0
2022.0,072  ,2311 ,227994 ,CONTR PRESTACIÓN SERVICIOS SAD SOCIAL,072,23   ,22    ,683120.0,0.0,683120.0,0.0
2022.0,072  ,2311 ,227995 ,SERVICIO PRELABORAL,072,23   ,22    ,165000.0,0.0,165000.0,0.0
2022.0,072  ,2311 ,227996 ,PREST SERV LA TIENDA,072,23   ,22    ,413500.0,0.0,413500.0,0.0
2022.0,072  ,2311 ,227997 ,SALUT MENTAL COMUNITARIA,072,23   ,22    ,89000.0,0.0,89000.0,0.0
2022.0,072  ,2311 ,227998 ,CONTR SERVICIOS ATENCIÓN A LAS PERSONAS SIN HOGAR,072,2311 ,227998,20000.0,0.0,20000.0,0.0
2022.0,072  ,2311 ,465    ,TRANSF CORRIENTES EAIA CONSELL COMARCAL,072,2311 ,465   ,15500.0,0.0,15500.0,0.0
2022.0,072  ,2311 ,46501  ,TRANSF TRANSPORTE ADAPTADO-CONSELL COMARCAL,072,2311 ,46501 ,144000.0,0.0,144000.0,0.0
2022.0,072  ,2311 ,46502  ,TRANSF CORR CONSEJO COMARCAL CONVENIO EAPG,072,2311 ,46502 ,4500.0,0.0,4500.0,0.0
2022.0,072  ,2311 ,48901  ,TRANSF CORRIENTES CARITAS,072,2311 ,48901 ,55000.0,0.0,55000.0,0.0
2022.0,072  ,2311 ,48902  ,TRANSF CORRIENTES CENTRO PROM. SOCIAL FRANCESC PALAU,072,2311 ,48902 ,120000.0,0.0,120000.0,0.0
2022.0,072  ,2311 ,48903  ,TRANSF CORRIENTES SAO PRAT,072,2311 ,48903 ,125000.0,0.0,125000.0,0.0
2022.0,072  ,2311 ,48905  ,TRANSF CORRIENTES EDUVIC,072,2311 ,48905 ,35000.0,0.0,35000.0,0.0
2022.0,072  ,2311 ,48908  ,TRANSF CORRIENTES CRUZ ROJA SOCIAL,072,2311 ,48908 ,45000.0,0.0,45000.0,0.0
2022.0,072  ,2311 ,48909  ,TRANSF CORRIENTES COMIDAS A DOMICILIO,072,23   ,48    ,330000.0,0.0,330000.0,0.0
2022.0,072  ,2311 ,4891   ,TRANSF CORRIENTES SOPORTE SOCIAL,072,2311 ,4891  ,350000.0,0.0,350000.0,0.0
2022.0,072  ,2311 ,48911  ,TRANSF CORRIENTES ALOJAMIENTOS DE URGENCIA,072,23   ,48    ,330000.0,0.0,330000.0,0.0
2022.0,072  ,2311 ,48912  ,CUOTA CONSORCIO DE SALUD Y SOCIAL DE CATALUNYA,072,2311 ,48912 ,1000.0,0.0,1000.0,0.0
2022.0,072  ,2311 ,48914  ,"TRANSF CORRIENTES CASAS ACOGIDA VVM, AGI",072,2311 ,48914 ,30000.0,0.0,30000.0,0.0
2022.0,072  ,2311 ,48915  ,TRANSF CORRIENTES SIN HOGAR,072,2311 ,48915 ,25000.0,0.0,25000.0,0.0
2022.0,072  ,2311 ,48916  ,TRANSF CORRIENTES FEDERACIÓN SALUD MENTAL CATALUÑA,072,2311 ,48916 ,25000.0,0.0,25000.0,0.0
2022.0,072  ,2312 ,12001  ,SUELDOS DEL GRUPO A2,,2    ,1     ,28831.0,0.0,28831.0,0.0
2022.0,072  ,2312 ,12004  ,SUELDOS DEL GRUPO C2,,2    ,1     ,18716.0,0.0,18716.0,0.0
2022.0,072  ,2312 ,12006  ,TRIENIOS,,2    ,1     ,5780.0,0.0,5780.0,0.0
2022.0,072  ,2312 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,2    ,1     ,37400.0,0.0,37400.0,0.0
2022.0,072  ,2312 ,12100  ,COMPLEMENTO DE DESTINO,,2    ,1     ,22632.0,0.0,22632.0,0.0
2022.0,072  ,2312 ,12101  ,COMPLEMENTO ESPECÍFICO,,2    ,1     ,48072.0,0.0,48072.0,0.0
2022.0,072  ,2312 ,121031 ,OTROS COMPLEMENTOS,,2    ,1     ,6150.0,0.0,6150.0,0.0
2022.0,072  ,2312 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,2    ,1     ,70600.0,0.0,70600.0,0.0
2022.0,072  ,2312 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2    ,1     ,356269.0,0.0,356269.0,0.0
2022.0,072  ,2312 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,2    ,1     ,600.0,0.0,600.0,0.0
2022.0,072  ,2312 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,2    ,1     ,44850.0,0.0,44850.0,0.0
2022.0,072  ,2312 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,2    ,1     ,17149.0,0.0,17149.0,0.0
2022.0,072  ,2312 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,2    ,1     ,40500.0,0.0,40500.0,0.0
2022.0,072  ,2312 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,2    ,1     ,1825.0,0.0,1825.0,0.0
2022.0,072  ,2312 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2    ,1     ,200380.0,0.0,200380.0,0.0
