#Ejercicio,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de crècido,m,Obligaciones reconegudes
2023,011  ,912  ,23100  ,ÒRGANS DE GOVERN-LOCOMOCIÓ                        ,011,91   ,23    ,5000,0,,2723.15
2023,032  ,1722 ,227991 ,CONTR PREST CONTROL ENERGÈTIC                     ,032,17   ,22    ,50000,7149.45,,9631.57
2023,042  ,338  ,226991 ,"CALENDARI FESTIU, DESPESES DIVERSES               ",042,33   ,22    ,115500,0,,16338.01
2023,031  ,160  ,22700  ,"CLAVEGUERAM, CONT PREST SERVEIS                   ",031,16   ,22    ,722896,2275.59,,2275.59
2023,031  ,920  ,212    ,EDIFICIS-INSTAL MPALS CONSERV-REPARACIÓ           ,031,92   ,21    ,742890,4023.68,,42791.94
2023,062  ,311  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,062,31   ,22    ,6000,0,,0
2023,061  ,3412 ,227994 ,PROGRAMA VELA ESCOLAR                             ,061,34   ,22    ,0,7128,,7128
2023,041  ,3231 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,17840,0,,3504.27
2023,031  ,134  ,619    ,MILLORA INFRAESTRUCT I BENS US GRAL (MOBILITAT)   ,031,134  ,619   ,0,85000,,0
2023,021  ,933  ,7641   ,CAL TUDELA APORTA ADDICIONAL PROJECTE PSG         ,021,933  ,764   ,0,0,,0
2023,014  ,920  ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,014,92   ,22    ,0,178,,13397.25
2023,021  ,1514 ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,44978,0,,10025.83
2023,021  ,1514 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,13779,0,,2509.23
2023,021  ,1514 ,12006  ,TRIENNIS                                          ,,1    ,1     ,23741,0,,5053.1
2023,021  ,1514 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,43982,0,,7848.12
2023,021  ,1514 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,129893,0,,23554.71
2023,021  ,1514 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,32947,0,,7128.54
2023,021  ,1514 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,84124,0,,12694.28
2023,021  ,152  ,742    ,TRANSF CAPITAL PRAT ESPAIS  - HABITATGE           ,021,152  ,742   ,10000,0,,0
2023,021  ,1521 ,209    ,CÀNONS CONVENIS HABITATGE                         ,021,1521 ,209   ,90000,0,,0
2023,021  ,1521 ,227991 ,PRESTACIÓ DE SERVEIS OFICINA D'HABITATGE          ,021,15   ,22    ,466320,0,,0
2023,021  ,1521 ,449    ,TRANF CORR GESTIO LLOGUER HABITATGE SOCIAL        ,021,1521 ,449   ,430000,392533.63,,678.45
2023,021  ,1521 ,44901  ,TRANSF CORRENTS GESTIO CONVENI HABITATGE          ,021,1521 ,44901 ,233900,97661.67,,0
2023,021  ,1521 ,467    ,APORT. CONSORCI PRAT NORD                         ,021,1521 ,467   ,31370,0,,0
2023,021  ,1521 ,48903  ,TRANSF CORRENTS AJUTS AL LLOGUER                  ,021,1521 ,48903 ,260000,0,,2804.6
2023,021  ,1521 ,767    ,APORT. CAPITAL CONSORCI PRAT NORD                 ,021,1521 ,767   ,30600,0,,0
2023,021  ,231  ,48905  ,SUBVENCIONS I AJUTS HABITATGE                     ,021,231  ,48905 ,90000,0,,0
2023,021  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,64653,0,,13854.12
2023,021  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17560,0,,2971.54
2023,021  ,933  ,622    ,INVERSIO NOVA EN EQUIPAMENTS I SERVEIS            ,021,933  ,622   ,70978,450312.22,,402033.21
2023,021  ,933  ,632    ,INV MILLORA EQUIPAMENTS I SERVEIS                 ,021,933  ,632   ,1098286,1456534.43,,671423.42
2023,021  ,942  ,764    ,TRANSF AMB PROGRAMA PAMUS COMPLEMENT PATRINODROM  ,021,942  ,764   ,498311,0,,0
2023,031  ,1321 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,34100,0,,7729.86
2023,031  ,1321 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,11483,0,,2509.23
2023,031  ,1321 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,87799,0,,16151.55
2023,031  ,1321 ,12006  ,TRIENNIS                                          ,,1    ,1     ,18314,0,,3879.82
2023,051  ,433  ,1431   ,RETRIBUCIONS ALTRE PERSONAL                       ,,4    ,1     ,77255,0,,16949.55
2023,051  ,433  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,153691,0,,23476.99
2023,051  ,433  ,22199  ,SUBMINISTRAMENTS DIVERSOS                         ,051,43   ,22    ,2500,0,,0
2023,051  ,433  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,051,43   ,22    ,4200,0,,1185.8
2023,051  ,433  ,22699  ,DESP VÀRIES ACTIVITAT ECONÒMICA                   ,051,43   ,22    ,1000,0,,150
2023,051  ,433  ,22707  ,DOTACIÓ PREMIS DELTA                              ,051,43   ,22    ,4000,0,,4000
2023,051  ,433  ,22799  ,CONTR PREST SERVEIS-ACTIV.ECONÒMICA               ,051,43   ,22    ,30000,1360.04,,2280.04
2023,051  ,433  ,227991 ,CONTR PREST SERVEIS DESENV SECTORS ESTRATÈGICS    ,051,43   ,22    ,35000,0,,0
2023,051  ,433  ,465    ,TRANSFERÈNCIES CORRENTS CONSELL COMARCAL BAIX LLOB,051,433  ,465   ,16500,0,,15500
2023,051  ,433  ,46601  ,QUOTA MEMBRE ASSOC PACTE INDUST REGIO METROP  BARC,051,433  ,46601 ,4000,0,,0
2023,051  ,433  ,46602  ,QUOTA MEMBRE XARXA EL PERFIL DE LA CIUTAT AJ TERRA,051,433  ,46602 ,1000,0,,0
2023,051  ,433  ,47901  ,QUOTA MEMBRE SOCI  C BARCELONA CENTRE LOGISTIC CAT,051,433  ,47901 ,1300,0,,1149.5
2023,051  ,433  ,48907  ,"TRANSF CORRENTS, AJUTS EMPRENEDORIA               ",051,433  ,48907 ,190000,0,,0
2023,051  ,433  ,48914  ,EL PRAT EMPREN MARTA MAYORDOMO                    ,051,433  ,48914 ,9000,0,,0
2023,051  ,433  ,48915  ,QUOTA MEMBRE FEDERACIO FIRES  DE CATALUNYA        ,051,433  ,48915 ,1000,0,,0
2023,051  ,433  ,48916  ,QUOTA MEMBRE ASSOCIACIO INNOBAIX                  ,051,433  ,48916 ,3700,0,,0
2023,051  ,433  ,622    ,PLA DE MESURES DE XOC I REACTIVACIÓ DE PROJECTES  ,051,433  ,622   ,126000,0,,0
2023,051  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,64653,0,,13854.12
2023,051  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17560,0,,2971.54
2023,052  ,430  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,4    ,1     ,43369,0,,9432.51
2023,052  ,430  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,13614,0,,2413.33
2023,052  ,430  ,22199  ,SUBM DIVERSOS DINAMITZACIÓ COMERCIAL              ,052,43   ,22    ,10000,0,,0
2023,052  ,430  ,227991 ,CONTR PREST SERVEIS PLA ESTRATÈGIC COMERÇ         ,052,43   ,22    ,81000,0,,6750
2023,052  ,430  ,489    ,TRANSF CORRENTS COMERÇ                            ,052,430  ,489   ,18000,2910,,0
2023,041  ,3231 ,227001 ,NETEJA ESCOLES BRESSOL                            ,041,32   ,22    ,324228,0,,27018.94
2023,012  ,9208 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,64872,0,,10770.43
2023,032  ,134  ,22799  ,CONT. SERVEIS VEHICLE ELECTRIC COMPARTIT          ,032,13   ,22    ,0,0,,0
2023,032  ,134  ,609    ,INV NOVA INFRAESTRUCTURA I BÉNS ÚS GRAL           ,032,134  ,609   ,0,3993,,3993
2023,032  ,150  ,640    ,INVERSIÓ NOVA EN INSTAL·LACIONS                   ,032,150  ,640   ,0,18137.9,,18137.9
2023,032  ,170  ,48901  ,QUOTES-APORTACIONS DIVERSES                       ,032,17   ,48    ,0,120,,0
2023,031  ,1321 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,59465,0,,11646.91
2023,031  ,1321 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,149676,0,,29192.71
2023,031  ,1321 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,107482,0,,11458.24
2023,031  ,1321 ,22699  ,DESPESES DIVERSES - VIA PÚBLICA                   ,031,13   ,22    ,1000,0,,200
2023,031  ,135  ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,17050,0,,3864.93
2023,031  ,135  ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,14993,0,,3341.94
2023,031  ,135  ,12006  ,TRIENNIS                                          ,,1    ,1     ,8760,0,,1901.31
2023,031  ,135  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,16632,0,,3563.82
2023,031  ,135  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,37227,0,,7977.06
2023,031  ,135  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,27249,0,,4678.41
2023,031  ,135  ,22199  ,MATERIAL DIVERS - PROTECCIÓ CIVIL                 ,031,13   ,22    ,20000,546.92,,646.92
2023,031  ,135  ,22706  ,ESTUDIS I TREBALLS TÈCNICS PROTECCIÓ CIVIL        ,031,13   ,22    ,5000,0,,0
2023,031  ,1500 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,17050,0,,3864.93
2023,031  ,1500 ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,14993,0,,5012.91
2023,031  ,1500 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,34449,0,,7527.69
2023,031  ,1500 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,58399,0,,9397.76
2023,031  ,1500 ,12006  ,TRIENNIS                                          ,,1    ,1     ,21511,0,,3885.81
2023,031  ,1500 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,59087,0,,11379.93
2023,031  ,1500 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,166982,0,,34377.38
2023,031  ,1500 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,293667,0,,43945.17
2023,031  ,1500 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,1000,0,,185.25
2023,031  ,1500 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,2350,0,,1812.46
2023,031  ,1500 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,203734,0,,28436.04
2023,031  ,1500 ,214    ,REPARAC VEHICLES                                  ,031,15   ,21    ,77810,89.05,,2277.55
2023,031  ,1500 ,221031 ,COMBUSTIBLE VEHICLES                              ,031,15   ,22    ,66550,3185.74,,11203.71
2023,052  ,430  ,48902  ,TRANSF CORRENTS MILLORA COMERÇ QUALITAT           ,052,430  ,48902 ,55000,18140.87,,0
2023,052  ,430  ,48903  ,TRANSF CORRENTS CONVENI PRAT GRAN COMERÇ          ,052,430  ,48903 ,30000,12000,,0
2023,052  ,4312 ,212    ,CONSERVACIÓ-REPARACIO MERCAT                      ,052,43   ,21    ,588,0,,0
2023,052  ,4312 ,22100  ,ELECTRICITAT MERCAT MPAL                          ,052,43   ,22    ,20686,1295.64,,5153.19
2023,052  ,4312 ,22700  ,NETEJA MERCAT MUNICIPAL                           ,052,43   ,22    ,40515,0,,3098.07
2023,052  ,432  ,12001  ,SOUS DEL GRUP A2                                  ,,4    ,1     ,14993,0,,0
2023,052  ,432  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,4    ,1     ,6056,0,,0
2023,052  ,432  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,12669,0,,0
2023,052  ,432  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,10925,0,,0
2023,052  ,432  ,22199  ,SUBMINISTRAMENTS DIVERSOS TURISME                 ,052,43   ,22    ,15000,0,,0
2023,052  ,432  ,22602  ,PUBLICITAT I COMUNICACIÓ TURISME                  ,052,43   ,22    ,21000,0,,0
2023,052  ,432  ,22799  ,CONTR PREST SERV OFICINA PORTA DEL DELTA          ,052,43   ,22    ,111808,9317.18,,18634.42
2023,052  ,432  ,227991 ,CONTRACTES PRESTACIÓ SERVEIS TURISME              ,052,43   ,22    ,60000,4300.65,,4300.65
2023,052  ,432  ,465    ,TRANSF CORRENT CONSORCI TURISME BAIX LLOBREGAT    ,052,432  ,465   ,15240,0,,0
2023,052  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,61285,0,,13132.32
2023,052  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17560,0,,2971.54
2023,061  ,338  ,227991 ,FESTA AL RIU                                      ,061,33   ,22    ,10500,0,,0
2023,061  ,3400 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,3    ,1     ,74878,0,,16045.17
2023,061  ,3400 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9734,0,,2088.39
2023,061  ,3400 ,12006  ,TRIENNIS                                          ,,3    ,1     ,2943,0,,582.42
2023,061  ,3400 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,4961,0,,1063.05
2023,061  ,3400 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,11570,0,,2479.2
2023,061  ,3400 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,25063,0,,4268.28
2023,061  ,3400 ,22799  ,"MOSTRA D'ENTITATS, FORMACIÓ ENTITATS, ETC.        ",061,34   ,22    ,31500,0,,0
2023,032  ,425  ,872901 ,APORTACIÓ COMUNITAT CIUTADANA D'ENERGIA           ,032,425  ,872901,0,180000,,180000
2023,032  ,920  ,632    ,MILLORA EFICIENCIA ENERGÈTICA EQUIPAM MUNICIPALS  ,032,920  ,632   ,0,1000000,,0
2023,041  ,320  ,22199  ,SUBMINISTRAMENTS DIVERSOS                         ,041,32   ,22    ,0,0,,0
2023,041  ,326  ,48902  ,TRANSF CORRENTS FUNDACIO MAIN -UEC-               ,041,326  ,48902 ,0,0,,0
2023,042  ,338  ,227991 ,CONT. SERVEIS ELEMENTS CAVALCADA DE REIS          ,042,33   ,22    ,0,176418,,176418
2023,051  ,433  ,48912  ,PLA MESURES XOC I REACTIVACIO ECONOMICA           ,051,433  ,48912 ,0,774,,0
2023,031  ,1500 ,22104  ,VESTUARI BRIGADA                                  ,031,15   ,22    ,36880,601.38,,601.38
2023,031  ,1500 ,22199  ,"BRIGADA, MATERIAL TÈCNIC                          ",031,15   ,22    ,45000,0,,0
2023,031  ,1500 ,224    ,ASSEGURANCES VEHICLES                             ,031,15   ,22    ,12640,0,,0
2023,031  ,1501 ,12005  ,SOUS DEL GRUP E                                   ,,1    ,1     ,8920,0,,1911.42
2023,031  ,1501 ,12006  ,TRIENNIS                                          ,,1    ,1     ,2279,0,,488.22
2023,031  ,1501 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,3500,0,,750
2023,031  ,1501 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,13533,0,,2899.89
2023,031  ,1501 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,247887,0,,60687.16
2023,031  ,1501 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,100,0,,3958.01
2023,031  ,1501 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,6848,0,,0
2023,031  ,1501 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,87416,0,,19244.44
2023,031  ,1532 ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,29986,0,,6683.88
2023,031  ,1532 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,11483,0,,2509.23
2023,031  ,1532 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,155730,0,,20883.9
2023,031  ,1532 ,12005  ,SOUS DEL GRUP E                                   ,,1    ,1     ,44600,0,,7645.68
2023,031  ,1532 ,12006  ,TRIENNIS                                          ,,1    ,1     ,17101,0,,3499.38
2023,031  ,1532 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,107001,0,,16270.2
2023,031  ,1532 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,372664,0,,57253.93
2023,031  ,1532 ,121031 ,ALTRES COMPLEMENTS                                ,,1    ,1     ,3700,0,,1056.79
2023,031  ,1532 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,505920,0,,110323.44
2023,031  ,1532 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,6930,0,,2820.21
2023,031  ,1532 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,1    ,1     ,10500,0,,2588.42
2023,031  ,1532 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,6530,0,,4527.24
2023,031  ,1532 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,389526,0,,56092.58
2023,031  ,1532 ,210    ,VIES PÚBLIQUES CONSERV-REPARACIÓ                  ,031,15   ,21    ,575100,5144.77,,2579.57
2023,061  ,3401 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,17050,0,,3864.93
2023,061  ,3401 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,14993,0,,0
2023,061  ,3401 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,22966,0,,5018.45
2023,061  ,3401 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9734,0,,2088.39
2023,061  ,3401 ,12006  ,TRIENNIS                                          ,,3    ,1     ,13770,0,,3034.06
2023,061  ,3401 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,31880,0,,5533.62
2023,061  ,3401 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,70525,0,,12397.7
2023,061  ,3401 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,47460,0,,6678.57
2023,061  ,3401 ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,061,34   ,22    ,7200,0,,0
2023,061  ,3411 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9734,0,,2088.39
2023,061  ,3411 ,12006  ,TRIENNIS                                          ,,3    ,1     ,583,0,,125.04
2023,061  ,3411 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,4230,0,,906.42
2023,061  ,3411 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,12221,0,,2618.76
2023,061  ,3411 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,8352,0,,1452.14
2023,061  ,3411 ,22199  ,FOMENT ASSOC.ESPORTIU-MATERIAL-TROFEUS            ,061,34   ,22    ,12000,0,,0
2023,061  ,3411 ,227993 ,DESP DIVERSES ACTIVITATS ESTIU                    ,061,34   ,22    ,6000,0,,0
2023,061  ,3411 ,48901  ,TRANSF CORRENTS ASSOC. ESPORTIU                   ,061,3411 ,48901 ,50000,13315.2,,7618.91
2023,061  ,3411 ,48902  ,CONVENI CB PRAT PROMOCIÓ BASQUET                  ,061,3411 ,48902 ,255000,30000,,115000
2023,061  ,3411 ,48903  ,CONVENI AE PRAT PROMOCIÓ FUTBOL                   ,061,3411 ,48903 ,285000,0,,0
2023,061  ,3411 ,48905  ,CONVENI PRATENC AA                                ,061,3411 ,48905 ,60000,0,,0
2023,061  ,3411 ,48906  ,BEQUES INDIVIDUALS ESPORT ESCOLAR                 ,061,3411 ,48906 ,100000,0,,0
2023,061  ,3411 ,48908  ,CONVENI CB TERLENKA                               ,061,3411 ,48908 ,35000,0,,0
2023,061  ,3411 ,48910  ,CONVENI CLUB NATACIÓ PRAT                         ,061,3411 ,48910 ,9000,0,,0
2023,061  ,3411 ,48911  ,CONVENI A.E. RITMICA PRAT COR BLAU                ,061,3411 ,48911 ,15000,0,,0
2023,061  ,3411 ,48912  ,CONVENI CLUB VOLEI PRAT                           ,061,3411 ,48912 ,25000,5486.06,,5486.06
2023,062  ,3112 ,227991 ,PROGRAMA SUPORT ADOLESCÈNCIA                      ,062,31   ,22    ,0,0,,0
2023,052  ,430  ,780    ,TRANSF CAPITAL COMERÇ PER A FOMENT ACCESSIBILITAT ,052,430  ,780   ,0,10147.28,,0
2023,072  ,2311 ,48911  ,TRANSF CORRENTS ALLOTJAMENTS D'URGÈNCIA           ,072,23   ,48    ,0,22146.3,,0
2023,072  ,2311 ,48917  ,URGÈNCIA HUMANITÀRIA CRUZ ROJA ESPAÑOLA           ,072,2311 ,48917 ,0,4000,,0
2023,072  ,924  ,48902  ,TRANSF CORRENTS CCAR COMISSIÓ AJUDA REFUGIAT      ,072,92   ,48    ,0,5600,,5600
2023,031  ,1532 ,213    ,"BRIGADA, CONSERV-REP MÀQUINES-INSTAL              ",031,15   ,21    ,500,0,,0
2023,031  ,1532 ,2191   ,SUBM. MOBILIARI URBÀ                              ,031,15   ,21    ,155427,0,,9595.63
2023,031  ,1532 ,22101  ,"CONSUM AIGUA VIES PÚBLIQUES, PARCS, ETC           ",031,15   ,22    ,225000,0,,235.03
2023,031  ,1532 ,223    ,DESP TRANSPORTS                                   ,031,15   ,22    ,500,0,,0
2023,031  ,1532 ,22699  ,CONSERV I MANT V PÚBLICA DESP DIVERSES            ,031,15   ,22    ,3000,0,,600
2023,031  ,1532 ,226991 ,ALTRES DESPESES EXECUCIONS SUBSIDIÀRIES           ,031,1532 ,226991,13700,0,,0
2023,031  ,1532 ,619    ,INVERSIO MILLORA ESPAI PUBLIC                     ,031,1532 ,619   ,200000,0,,0
2023,031  ,1621 ,22700  ,"RECOLLIDA, ELIMINACIÓ I TRACTAMENT DE RESIDUS     ",031,16   ,22    ,3491404,0,,522663.98
2023,031  ,163  ,22700  ,NETEJA VIARIA                                     ,031,16   ,22    ,7252866,19460.43,,1095808.84
2023,031  ,165  ,22100  ,CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC                 ,031,16   ,22    ,1085381,73301.47,,190621.92
2023,031  ,165  ,22199  ,"ENLLUMENAT PÚBLIC, MATERIAL TÈCNIC                ",031,16   ,22    ,30000,0,,0
2023,031  ,165  ,22799  ,"ENLLUMENAT PÚBLIC, PREST SERVEIS                  ",031,16   ,22    ,853545,10303.76,,39704.46
2023,031  ,171  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,56028,0,,12022.17
2023,031  ,171  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,450,0,,174.9
2023,031  ,171  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,18456,0,,1541.03
2023,031  ,171  ,210    ,CONSERV-MANTENIMENT PARCS I JARDINS               ,031,17   ,21    ,1509653,68200.97,,68709.17
2023,031  ,171  ,619    ,MILLORA INFRAESTRUCTURA I BENS US GENERAL         ,031,171  ,619   ,300000,539130.39,,0
2023,031  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,64653,0,,13854.12
2023,031  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17560,0,,2971.54
2023,031  ,920  ,21201  ,MANTENIMENT I REPARACIÓ D ESPAIS I IMMOBLES PUBLIC,031,92   ,21    ,50000,0,,0
2023,031  ,920  ,22100  ,ELECTRICITAT EDIFICIS MPALS                       ,031,92   ,22    ,329900,0,,40022.23
2023,031  ,920  ,22101  ,CONSUM AIGUA EDIFICIS MPALS                       ,031,92   ,22    ,41000,0,,5288.02
2023,031  ,920  ,22102  ,CONSUM GAS EDIFICIS MUNICIPALS                    ,031,92   ,22    ,43667,10822.04,,290.19
2023,042  ,334  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,133180,0,,28961.47
