#a,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2021,031  ,1532 ,619    ,INVERSIÓN MEJORA ESPACIO PÚBLICO,031,1532 ,619   ,0.0,4114.02,4114.02,0.0
2021,061  ,3421 ,12003  ,SUELDOS DEL GRUPO C1,,3    ,1     ,21648.0,0.0,21648.0,2365.26
2021,061  ,3421 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9175.0,0.0,9175.0,656.18
2021,061  ,3421 ,12005  ,SUELDOS DEL GRUPO E,,3    ,1     ,42041.0,0.0,42041.0,10496.84
2021,061  ,3421 ,12006  ,TRIENIOS,,3    ,1     ,16586.0,0.0,16586.0,3790.46
2021,061  ,3421 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,3    ,1     ,10060.0,0.0,10060.0,2966.3
2021,061  ,3421 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,52341.0,0.0,52341.0,9977.82
2021,061  ,3421 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,143069.0,0.0,143069.0,27794.3
2021,061  ,3421 ,121031 ,OTROS COMPLEMENTOS,,3    ,1     ,8088.0,0.0,8088.0,1213.38
2021,061  ,3421 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,3    ,1     ,18469.0,0.0,18469.0,5593.55
2021,061  ,3421 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,177333.0,0.0,177333.0,37995.7
2021,061  ,3421 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,3    ,1     ,3750.0,0.0,3750.0,221.06
2021,061  ,3421 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,3    ,1     ,5372.0,0.0,5372.0,2664.42
2021,061  ,3421 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,3    ,1     ,28529.0,0.0,28529.0,0.0
2021,061  ,3421 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,3    ,1     ,3750.0,0.0,3750.0,677.9
2021,061  ,3421 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,187835.0,0.0,187835.0,44350.54
2021,061  ,3421 ,212    ,CEMS CONSERVACIÓN Y REPARACIÓN,061,34   ,21    ,300000.0,0.0,300000.0,20202.14
2021,061  ,3421 ,22100  ,ELECTRICIDAD CEMS,061,34   ,22    ,130345.0,0.0,130345.0,9912.21
2021,061  ,3421 ,22102  ,CONSUMO GAS CEMS,061,34   ,22    ,53540.0,0.0,53540.0,10746.92
2021,061  ,3421 ,22700  ,LIMPIEZA CEMS,061,34   ,22    ,617516.0,0.0,617516.0,102343.22
2021,061  ,3423 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,14133.0,0.0,14133.0,3150.18
2021,061  ,3423 ,12005  ,SUELDOS DEL GRUPO E,,3    ,1     ,50449.0,0.0,50449.0,9453.13
2021,061  ,3423 ,12006  ,TRIENIOS,,3    ,1     ,9330.0,0.0,9330.0,1645.4
2021,061  ,3423 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,3    ,1     ,10060.0,0.0,10060.0,1158.51
2021,061  ,3423 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,26537.0,0.0,26537.0,5135.17
2021,061  ,3423 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,83450.0,0.0,83450.0,20917.28
2021,031  ,165  ,619    ,MEJORAS ALUMBRADO PÚBLCO,031,165  ,619   ,0.0,104228.51,104228.51,0.0
2021,061  ,3423 ,121031 ,OTROS COMPLEMENTOS,,3    ,1     ,8088.0,0.0,8088.0,1713.66
2021,061  ,3423 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,3    ,1     ,18469.0,0.0,18469.0,1973.1
2021,061  ,3423 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,191824.0,0.0,191824.0,42141.76
2021,061  ,3423 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,3    ,1     ,3750.0,0.0,3750.0,0.0
2021,061  ,3423 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,3    ,1     ,5372.0,0.0,5372.0,1247.62
2021,061  ,3423 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,3    ,1     ,28356.0,0.0,28356.0,0.0
2021,061  ,3423 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,3    ,1     ,3750.0,0.0,3750.0,562.78
2021,061  ,3423 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,151718.0,0.0,151718.0,30411.69
2021,061  ,3423 ,212    ,"CEM ESTRUCH, CONSERVACIÓN Y REPARACIÓN",061,34   ,21    ,200486.0,0.0,200486.0,17005.5
2021,061  ,3423 ,22100  ,ELECTRICIDAD CEM ESTRUCH,061,34   ,22    ,92645.0,0.0,92645.0,7166.96
2021,061  ,3423 ,22102  ,CONSUMO GAS CEM ESTRUCH,061,34   ,22    ,81154.0,0.0,81154.0,24235.48
2021,061  ,3423 ,22700  ,LIMPIEZA CEM ESTRUCH,061,34   ,22    ,496788.0,0.0,496788.0,82334.44
2021,061  ,3424 ,22100  ,ELECTRICIDAD CEM JULIO MÉNDEZ,061,34   ,22    ,19829.0,0.0,19829.0,1412.35
2021,061  ,3424 ,22102  ,CONSUMO GAS CEM JULIO MÉNDEZ,061,34   ,22    ,10629.0,0.0,10629.0,1763.51
2021,061  ,3424 ,227991 ,CONSERV Y GEST CEM JULIO MÉNDEZ,061,34   ,22    ,430303.0,0.0,430303.0,73683.87
2021,061  ,3425 ,22100  ,ELECTRICIDAD CEM FONDO D'EN PEIXO,061,34   ,22    ,37985.0,0.0,37985.0,3435.64
2021,061  ,3425 ,22102  ,CONSUMO GAS CEM FONDO D'EN PEIXO,061,34   ,22    ,32519.0,0.0,32519.0,12172.37
2021,061  ,3425 ,227991 ,CONTR PREST SERVICIOS FONDO D'EN PEIXO,061,34   ,22    ,720000.0,0.0,720000.0,108409.05
2021,061  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,60943.0,0.0,60943.0,13059.12
2021,061  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,15898.0,0.0,15898.0,3974.46
2021,062  ,311  ,212    ,EDIF. SANIDAD-CONSERV Y REP.,062,31   ,21    ,22770.0,0.0,22770.0,1447.74
2021,062  ,311  ,22100  ,ELECTRICIDAD EDIFICIO SALUD PÚBLICA,062,31   ,22    ,10385.0,0.0,10385.0,1061.88
2021,062  ,311  ,22602  ,PUBLICIDAD Y DIFUSIÓN,062,31   ,22    ,8000.0,0.0,8000.0,187.55
2021,062  ,311  ,226991 ,GASTOS DIVERSOS,062,31   ,22    ,1000.0,0.0,1000.0,0.0
2021,062  ,311  ,226992 ,PROGRAMA DE CARDIOPROTECCIÓN,062,31   ,22    ,2000.0,0.0,2000.0,0.0
2021,012  ,920  ,22502  ,TRIBUTOS DE LAS ENTIDADES LOCALES,012,92   ,22    ,0.0,0.0,0.0,4525.63
2021,012  ,150  ,622    ,ADQUISICIÓN LOCAL SANT COSME,012,150  ,622   ,0.0,62998.79,62998.79,0.0
2021,062  ,311  ,22700  ,LIMPIEZA EDIFICIO SALUD PÚBLICA,062,31   ,22    ,58176.0,0.0,58176.0,8847.3
2021,062  ,311  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,062,31   ,22    ,1000.0,0.0,1000.0,0.0
2021,062  ,311  ,227991 ,PREST SERVICIOS SALVAMENTO PLAYA,062,31   ,22    ,175000.0,0.0,175000.0,0.0
2021,062  ,311  ,227992 ,PREST SERVICIOS PREVENTIVOS,062,31   ,22    ,42000.0,0.0,42000.0,930.0
2021,062  ,3111 ,12000  ,SUELDOS DEL GRUPO A1,,3    ,1     ,16072.0,0.0,16072.0,3643.17
2021,062  ,3111 ,12003  ,SUELDOS DEL GRUPO C1,,3    ,1     ,21648.0,0.0,21648.0,4730.52
2021,062  ,3111 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,18350.0,0.0,18350.0,4309.77
2021,062  ,3111 ,12006  ,TRIENIOS,,3    ,1     ,12386.0,0.0,12386.0,2097.42
2021,062  ,3111 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,26953.0,0.0,26953.0,5977.28
2021,062  ,3111 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,63913.0,0.0,63913.0,14776.84
2021,062  ,3111 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,43509.0,0.0,43509.0,11457.06
2021,062  ,3112 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,14133.0,0.0,14133.0,3150.18
2021,062  ,3112 ,12006  ,TRIENIOS,,3    ,1     ,7352.0,0.0,7352.0,1632.87
2021,062  ,3112 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,6053.0,0.0,6053.0,1296.96
2021,062  ,3112 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,12312.0,0.0,12312.0,2638.23
2021,062  ,3112 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,60006.0,0.0,60006.0,12291.6
2021,062  ,3112 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,27998.0,0.0,27998.0,8249.84
2021,062  ,3112 ,22106  ,MATERIAL SANITARIO,062,31   ,22    ,4000.0,0.0,4000.0,0.0
2021,062  ,3112 ,226991 ,GTOS. DIVERSOS PROMOCIÓN DE LA SALUD,062,31   ,22    ,5000.0,0.0,5000.0,0.0
2021,062  ,3112 ,22799  ,PREST SERVICIOS PROMOCIÓN DE LA SALUD,062,31   ,22    ,98000.0,0.0,98000.0,0.0
2021,062  ,3112 ,227991 ,PROGRAMA SOPORTE ADOLESCENCIA,062,31   ,22    ,39120.0,0.0,39120.0,6520.0
2021,062  ,3112 ,48902  ,TRANSF CORRIENTES ENTIDADES,062,31   ,48    ,5000.0,0.0,5000.0,0.0
2021,062  ,3112 ,48903  ,TRANSF CORRIENTES ASOCIACIÓN FAMILIARES ALZHEIMER,062,3112 ,48903 ,32000.0,0.0,32000.0,0.0
2021,062  ,3112 ,48906  ,CONVENIO CRUZ ROJA,062,3112 ,48906 ,6000.0,0.0,6000.0,0.0
2021,062  ,3113 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,42398.0,0.0,42398.0,9645.44
2021,062  ,3113 ,12006  ,TRIENIOS,,3    ,1     ,7322.0,0.0,7322.0,1630.95
2021,062  ,3113 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,17469.0,0.0,17469.0,3842.0
2021,062  ,3113 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,36196.0,0.0,36196.0,7962.63
2021,062  ,3113 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,82384.0,0.0,82384.0,18022.47
2021,062  ,3113 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,56913.0,0.0,56913.0,14751.67
2021,062  ,3113 ,22113  ,MATERIAL SANIDAD AMBIENTAL,062,31   ,22    ,15000.0,0.0,15000.0,4531.98
2021,062  ,3113 ,22799  ,SERVICIOS DIVERSOS SEGURIDAD ALIMENTARIA,062,31   ,22    ,18000.0,0.0,18000.0,0.0
2021,062  ,3113 ,227991 ,PREST SERV CONTROL SANITARIO ANIMAL,062,31   ,22    ,68000.0,0.0,68000.0,8873.34
2021,062  ,3113 ,227992 ,TRABAJOS TÉCNICOS ANÁLISIS AGUA Y ALIMENTOS,062,31   ,22    ,57000.0,0.0,57000.0,4789.05
2021,062  ,3113 ,227993 ,"CONTRATO DDD (DESRATIZACIÓN, DESINFECCIÓN, ...)",062,31   ,22    ,58000.0,0.0,58000.0,5827.48
2021,062  ,3113 ,227994 ,GESTIÓN COLONIAS CONTROLADAS DE GATOS,062,31   ,22    ,48000.0,0.0,48000.0,8000.0
2021,062  ,3113 ,227995 ,CONTROL LEGIONELA EDIFICIOS MUNICIPALES,062,31   ,22    ,30000.0,0.0,30000.0,0.0
2021,062  ,3113 ,465    ,"TRANSF. CORRIENTES COMARCAS, CONV MOSQUITOS",062,3113 ,465   ,20000.0,0.0,20000.0,0.0
2021,062  ,312  ,22799  ,CONTR PREST SERVICIOS PERS CON VULNERABILIDAD,062,31   ,22    ,240000.0,0.0,240000.0,14929.07
2021,062  ,493  ,12001  ,SUELDOS DEL GRUPO A2,,4    ,1     ,14133.0,0.0,14133.0,3150.18
2021,062  ,493  ,12004  ,SUELDOS DEL GRUPO C2,,4    ,1     ,9175.0,0.0,9175.0,2290.07
2021,062  ,493  ,12006  ,TRIENIOS,,4    ,1     ,7413.0,0.0,7413.0,1685.59
2021,062  ,493  ,12100  ,COMPLEMENTO DE DESTINO,,4    ,1     ,10040.0,0.0,10040.0,2292.2
2021,062  ,493  ,12101  ,COMPLEMENTO ESPECÍFICO,,4    ,1     ,22420.0,0.0,22420.0,5161.12
2021,062  ,493  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4    ,1     ,17650.0,0.0,17650.0,4418.62
2021,062  ,493  ,22699  ,CONSUMO-GASTO V.AULA CONSUMIDOR Y ED.ESC,062,49   ,22    ,5000.0,0.0,5000.0,0.0
2021,062  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,39701.0,0.0,39701.0,6306.17
2021,062  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,12923.0,0.0,12923.0,2399.64
2021,071  ,1522 ,780    ,TRANSF CAP ASCENSORES SAN COSME,071,1522 ,780   ,90000.0,10399.05,100399.05,0.0
2021,071  ,231  ,212    ,CONSERVACIÓN-REPARACIÓN EDIFICIOS S.SOCIALES,071,23   ,21    ,65849.0,0.0,65849.0,7823.81
2021,031  ,1531 ,619    ,MEJORAS MANTENIMIENTO VÍA PÚBLICA,031,1531 ,619   ,0.0,665000.0,665000.0,0.0
2021,031  ,330  ,619    ,MEJORA EDIFICIOS CULTURA,031,330  ,619   ,0.0,247000.0,247000.0,0.0
2021,031  ,165  ,609    ,PLAN DIRECTOR ALUMBRADO PÚBLICO,031,165  ,609   ,0.0,3000000.0,3000000.0,0.0
2021,071  ,231  ,22100  ,ELECTRICIDAD EDIFICIOS SERVICIOS SOCIALES,071,23   ,22    ,24574.0,0.0,24574.0,1644.48
2021,071  ,231  ,22101  ,CONSUMO AGUA EDIFICIOS SERVICIOS SOCIALES,071,23   ,22    ,7190.0,0.0,7190.0,2654.06
2021,071  ,231  ,22102  ,CONSUMO GAS EDIFICIOS SERVICIOS SOCIALES,071,23   ,22    ,12813.0,0.0,12813.0,3765.96
2021,071  ,231  ,22602  ,PUBLICIDAD Y DIFUSIÓN,071,23   ,22    ,15000.0,0.0,15000.0,2132.02
2021,071  ,231  ,226992 ,OTROS GASTOS SERVICIOS SOCIALES,071,23   ,22    ,8000.0,0.0,8000.0,528.81
2021,071  ,231  ,22700  ,LIMPIEZA EDIFICIOS SERVICIOS SOCIALES,071,23   ,22    ,271282.0,0.0,271282.0,42255.36
2021,071  ,231  ,464    ,CONVENIO AMB URGENCIA SOCIAL (CUESB),071,231  ,464   ,30000.0,0.0,30000.0,0.0
2021,071  ,231  ,48901  ,TRANSF CORRIENTES ENTIDADES,071,23   ,48    ,10000.0,0.0,10000.0,0.0
2021,071  ,2310 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,2    ,1     ,70581.0,0.0,70581.0,15124.47
2021,071  ,2310 ,12000  ,SUELDOS DEL GRUPO A1,,2    ,1     ,48215.0,0.0,48215.0,9634.16
2021,071  ,2310 ,12001  ,SUELDOS DEL GRUPO A2,,2    ,1     ,70662.0,0.0,70662.0,14774.97
2021,071  ,2310 ,12003  ,SUELDOS DEL GRUPO C1,,2    ,1     ,43296.0,0.0,43296.0,14406.64
2021,071  ,2310 ,12004  ,SUELDOS DEL GRUPO C2,,2    ,1     ,36699.0,0.0,36699.0,7874.16
2021,071  ,2310 ,12006  ,TRIENIOS,,2    ,1     ,35834.0,0.0,35834.0,8128.09
2021,071  ,2310 ,12100  ,COMPLEMENTO DE DESTINO,,2    ,1     ,95560.0,0.0,95560.0,21078.76
2021,071  ,2310 ,12101  ,COMPLEMENTO ESPECÍFICO,,2    ,1     ,221872.0,0.0,221872.0,61660.72
2021,071  ,2310 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2    ,1     ,236458.0,0.0,236458.0,61403.35
2021,071  ,2310 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2    ,1     ,252143.0,0.0,252143.0,52884.18
2021,071  ,2311 ,12001  ,SUELDOS DEL GRUPO A2,,2    ,1     ,282648.0,0.0,282648.0,69116.44
2021,071  ,2311 ,12004  ,SUELDOS DEL GRUPO C2,,2    ,1     ,45873.0,0.0,45873.0,9842.7
2021,071  ,2311 ,12006  ,TRIENIOS,,2    ,1     ,31129.0,0.0,31129.0,6063.66
2021,071  ,2311 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,2    ,1     ,24579.0,0.0,24579.0,210.01
2021,071  ,2311 ,12100  ,COMPLEMENTO DE DESTINO,,2    ,1     ,146067.0,0.0,146067.0,33695.7
2021,071  ,2311 ,12101  ,COMPLEMENTO ESPECÍFICO,,2    ,1     ,324568.0,0.0,324568.0,83410.24
2021,071  ,2311 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,2    ,1     ,35840.0,0.0,35840.0,262.34
2021,071  ,2311 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2    ,1     ,584125.0,0.0,584125.0,101812.54
2021,071  ,2311 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,2    ,1     ,137170.0,0.0,137170.0,36571.83
2021,071  ,2311 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,2    ,1     ,29037.0,0.0,29037.0,0.0
2021,071  ,2311 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2    ,1     ,499897.0,0.0,499897.0,114975.73
2021,071  ,2311 ,204    ,ALQUILER ELEMENTOS DE TRANSPORTE,071,23   ,20    ,4000.0,0.0,4000.0,2111.45
2021,071  ,2311 ,209    ,"CANON ICS USO UBASP ""PUJOL I CAPÇADA""",071,23   ,20    ,24000.0,0.0,24000.0,0.0
2021,071  ,2311 ,227991 ,CONTR PREST SERVICIOS,071,23   ,22    ,200000.0,0.0,200000.0,11942.44
2021,071  ,2311 ,227992 ,CONTR PRESTACIÓN SERVICIOS SAD DEPENDÉNCIA,071,23   ,22    ,1845024.0,0.0,1845024.0,247551.4
2021,071  ,2311 ,227993 ,CONTR TELEASISTENCIA,071,23   ,22    ,130000.0,0.0,130000.0,19735.61
2021,071  ,2311 ,227994 ,CONTR PRESTACIÓN SERVICIOS SAD SOCIAL,071,23   ,22    ,744219.0,0.0,744219.0,86662.49
2021,071  ,2311 ,227995 ,SERVICIO PRELABORAL,071,23   ,22    ,165000.0,0.0,165000.0,25867.6
2021,071  ,2311 ,227996 ,PREST SERV LA TIENDA,071,23   ,22    ,197000.0,0.0,197000.0,0.0
2021,071  ,2311 ,465    ,TRANSF CORRIENTES EAIA CONSELL COMARCAL,071,2311 ,465   ,15500.0,0.0,15500.0,0.0
2021,071  ,2311 ,46501  ,TRANSF TRANSPORTE ADAPTADO-CONSELL COMARCAL,071,2311 ,46501 ,130000.0,0.0,130000.0,0.0
2021,071  ,2311 ,46502  ,TRANSF CORR CONSEJO COMARCAL CONVENIO EAPG,071,2311 ,46502 ,4500.0,0.0,4500.0,0.0
2021,071  ,2311 ,48901  ,TRANSF CORRIENTES CARITAS,071,2311 ,48901 ,55000.0,0.0,55000.0,0.0
2021,071  ,2311 ,48902  ,TRANSF CORRIENTES CENTRO PROM. SOCIAL FRANCESC PALAU,071,2311 ,48902 ,120000.0,0.0,120000.0,0.0
2021,071  ,2311 ,48903  ,TRANSF CORRIENTES SAO PRAT,071,2311 ,48903 ,125000.0,0.0,125000.0,0.0
2021,071  ,2311 ,48904  ,TRANSF CORRIENTES CRUZ ROJA PUNTO SOLIDARIO,071,2311 ,48904 ,32500.0,0.0,32500.0,0.0
2021,071  ,2311 ,48905  ,TRANSF CORRIENTES EDUVIC,071,2311 ,48905 ,35000.0,0.0,35000.0,0.0
2021,071  ,2311 ,48906  ,TRANSF CORRIENTES PUNTO SOLIDARIO,071,2311 ,48906 ,201000.0,0.0,201000.0,31926.98
2021,071  ,2311 ,48908  ,TRANSF CORRIENTES CRUZ ROJA SOCIAL,071,2311 ,48908 ,30000.0,0.0,30000.0,0.0
2021,071  ,2311 ,48909  ,TRANSF CORRIENTES COMIDAS A DOMICILIO,071,23   ,48    ,200000.0,0.0,200000.0,28806.65
2021,071  ,2311 ,4891   ,TRANSF CORRIENTES SOPORTE SOCIAL,071,2311 ,4891  ,200000.0,0.0,200000.0,127798.26
2021,071  ,2311 ,48911  ,TRANSF CORRIENTES ALOJAMIENTOS DE URGENCIA,071,23   ,48    ,280000.0,0.0,280000.0,0.0
2021,032  ,1721 ,640    ,"REDACCIÓN DE PROYECTOS, ESTUDIOS, DIRECCIONES OBRAS",032,1721 ,640   ,0.0,54141.43,54141.43,0.0
2021,071  ,2311 ,48912  ,CUOTA CONSORCIO DE SALUD Y SOCIAL DE CATALUNYA,071,2311 ,48912 ,1000.0,0.0,1000.0,0.0
2021,071  ,2311 ,48914  ,"TRANSF CORRIENTES CASAS ACOGIDA VVM, AGI",071,2311 ,48914 ,30000.0,0.0,30000.0,0.0
2021,071  ,2311 ,48915  ,TRANSF CORRIENTES SIN HOGAR,071,2311 ,48915 ,25000.0,0.0,25000.0,0.0
2021,071  ,2311 ,48916  ,TRANSF CORRIENTES FEDERACIÓN SALUD MENTAL CATALUÑA,071,2311 ,48916 ,25000.0,0.0,25000.0,0.0
2021,071  ,2312 ,12001  ,SUELDOS DEL GRUPO A2,,2    ,1     ,28265.0,0.0,28265.0,8301.66
2021,071  ,2312 ,12004  ,SUELDOS DEL GRUPO C2,,2    ,1     ,18350.0,0.0,18350.0,4213.71
2021,071  ,2312 ,12006  ,TRIENIOS,,2    ,1     ,4706.0,0.0,4706.0,693.12
2021,071  ,2312 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,2    ,1     ,30057.0,0.0,30057.0,4450.48
2021,071  ,2312 ,12100  ,COMPLEMENTO DE DESTINO,,2    ,1     ,22188.0,0.0,22188.0,5513.01
2021,071  ,2312 ,12101  ,COMPLEMENTO ESPECÍFICO,,2    ,1     ,47363.0,0.0,47363.0,17252.51
2021,071  ,2312 ,121031 ,OTROS COMPLEMENTOS,,2    ,1     ,5448.0,0.0,5448.0,1478.45
2021,071  ,2312 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,2    ,1     ,56010.0,0.0,56010.0,8634.69
2021,071  ,2312 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2    ,1     ,317215.0,0.0,317215.0,83095.76
2021,071  ,2312 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,2    ,1     ,2000.0,0.0,2000.0,129.6
2021,071  ,2312 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,2    ,1     ,45087.0,0.0,45087.0,14093.85
2021,071  ,2312 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,2    ,1     ,11325.0,0.0,11325.0,12337.83
2021,071  ,2312 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,2    ,1     ,59624.0,0.0,59624.0,0.0
2021,071  ,2312 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,2    ,1     ,6000.0,0.0,6000.0,472.26
2021,071  ,2312 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2    ,1     ,163034.0,0.0,163034.0,33365.85
2021,071  ,2312 ,22104  ,VESTUARIO RESIDENCIA DE ANCIANOS,071,23   ,22    ,3500.0,0.0,3500.0,0.0
2021,071  ,2312 ,22105  ,ALIMENTOS RESIDENCIA DE ANCIANOS,071,23   ,22    ,70000.0,0.0,70000.0,8577.33
2021,071  ,2312 ,22199  ,MATERIAL TÉCNICO RESIDENCIA DE ANCIANOS,071,23   ,22    ,8000.0,0.0,8000.0,3293.32
2021,071  ,2312 ,226992 ,GASTOS DIVERSOS RESIDENCIA DE ANCIANOS,071,23   ,22    ,8000.0,0.0,8000.0,1428.5
2021,071  ,2313 ,227993 ,CONT SERVICIO DE INTERVENCIÓN SOCIOEDUCATIVA,071,23   ,22    ,494235.0,0.0,494235.0,105140.27
2021,071  ,2315 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,2    ,1     ,56672.0,0.0,56672.0,11752.14
2021,031  ,2312 ,629    ,OTRAS INVERSIONES EQUIPAMIENTOS Y SERVICIOS,031,2312 ,629   ,0.0,67191.58,67191.58,0.0
2021,071  ,2315 ,12001  ,SUELDOS DEL GRUPO A2,,2    ,1     ,14133.0,0.0,14133.0,0.0
2021,071  ,2315 ,12003  ,SUELDOS DEL GRUPO C1,,2    ,1     ,10824.0,0.0,10824.0,2365.26
2021,071  ,2315 ,12004  ,SUELDOS DEL GRUPO C2,,2    ,1     ,9175.0,0.0,9175.0,1968.54
2021,071  ,2315 ,12006  ,TRIENIOS,,2    ,1     ,5291.0,0.0,5291.0,1082.91
2021,071  ,2315 ,12100  ,COMPLEMENTO DE DESTINO,,2    ,1     ,15061.0,0.0,15061.0,2003.97
2021,071  ,2315 ,12101  ,COMPLEMENTO ESPECÍFICO,,2    ,1     ,33708.0,0.0,33708.0,4864.1
2021,071  ,2315 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2    ,1     ,50584.0,0.0,50584.0,11048.78
2021,071  ,2315 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2    ,1     ,59244.0,0.0,59244.0,10584.36
2021,071  ,2315 ,227991 ,PREST SERVICIOS PLAN ACTUACIÓN SANT COSME,071,23   ,22    ,160000.0,0.0,160000.0,16184.5
2021,071  ,2315 ,227992 ,PREST SERVICIOS PROYECTO MEDIO ABIERTO,071,23   ,22    ,70000.0,0.0,70000.0,11685.0
2021,071  ,2315 ,48901  ,TRANSF CORRIENTE AV SANT COSME (VAMOS HACIENDO BARRIO),071,2315 ,48901 ,25000.0,0.0,25000.0,0.0
2021,071  ,2315 ,48902  ,"TRANSF CORRIENTE ""FUNDACIÓN SECRETARIADO GITANO""",071,2315 ,48902 ,121000.0,0.0,121000.0,0.0
2021,071  ,2315 ,48903  ,"TRANSF CORRIENTE ""FUNDACIÓ CATALANA ESPLAI GISC I JOV",071,2315 ,48903 ,29500.0,0.0,29500.0,0.0
2021,071  ,2315 ,48904  ,"TRANSF CORRIENTES ""GATS"" PROYECTO CONVIVE SAN COMES",071,2315 ,48904 ,58000.0,0.0,58000.0,0.0
2021,071  ,326  ,48901  ,TRANSF CORRIENTES BECAS COMEDOR ESCOLAR,071,32   ,48    ,170000.0,0.0,170000.0,0.0
2021,071  ,326  ,48902  ,TRANSF CORRIENTES GUARDERÍAS,071,32   ,48    ,120000.0,0.0,120000.0,0.0
