#a,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2021,032  ,170  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,166558.0,0.0,166558.0,36594.33
2021,041  ,3200 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,14133.0,0.0,14133.0,6300.36
2021,041  ,3200 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,10824.0,0.0,10824.0,2365.26
2021,041  ,3200 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,27524.0,0.0,27524.0,6143.16
2021,041  ,3200 ,12006  ,TRIENNIS                                          ,,3    ,1     ,16699.0,0.0,16699.0,3578.54
2021,041  ,3200 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,34768.0,0.0,34768.0,7042.56
2021,041  ,3200 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,84703.0,0.0,84703.0,19732.52
2021,041  ,3200 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,54672.0,0.0,54672.0,13826.51
2021,041  ,3202 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,70662.0,0.0,70662.0,12915.73
2021,031  ,920  ,624    ,INVERSIÓ EN ELEMENTS DE TRANSPORT MISU            ,031,92   ,62    ,0.0,0.0,0.0,0.0
2021,041  ,3202 ,12006  ,TRIENNIS                                          ,,3    ,1     ,12978.0,0.0,12978.0,2188.9
2021,041  ,3202 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,30607.0,0.0,30607.0,5374.82
2021,041  ,3202 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,63392.0,0.0,63392.0,18189.35
2021,041  ,3202 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,35815.0,0.0,35815.0,7776.0
2021,041  ,3202 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,64937.0,0.0,64937.0,12879.77
2021,033  ,924  ,22602  ,PUBLICITAT I DIFUSIO - PARTICIPACIO CIUTADANA     ,033,92   ,22    ,0.0,0.0,0.0,0.0
2021,041  ,326  ,48915  ,TRANSF CORRENTS ACTIVITATS EDUCATIVES COMPL.      ,041,32   ,48    ,0.0,0.0,0.0,0.0
2021,012  ,912  ,487    ,TRANSF CORRENTS FUNDACIÓ CATALUNYA EUROPA         ,012,91   ,48    ,0.0,0.0,0.0,0.0
2021,012  ,011  ,913    ,AMORT. PRÉSTECS ENTITATS FINANCERES               ,012,011  ,913   ,0.0,17919.85,17919.85,17919.85
2021,012  ,1521 ,621    ,ADQUISICIÓ TERRENYS I BENS NATURALS               ,012,1521 ,621   ,0.0,3389447.7,3389447.7,0.0
2021,012  ,419  ,622    ,ADQUISICIÓ D'EDIFICIS I ALTRES CONSTRUCCIONS      ,012,419  ,622   ,0.0,107345.25,107345.25,0.0
2021,031  ,1532 ,619    ,INVERSIO MILLORA ESPAI PUBLIC                     ,031,1532 ,619   ,0.0,4114.02,4114.02,0.0
2021,061  ,3421 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,21648.0,0.0,21648.0,2365.26
2021,061  ,3421 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,9175.0,0.0,9175.0,656.18
2021,061  ,3421 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,42041.0,0.0,42041.0,10496.84
2021,061  ,3421 ,12006  ,TRIENNIS                                          ,,3    ,1     ,16586.0,0.0,16586.0,3790.46
2021,061  ,3421 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,3    ,1     ,10060.0,0.0,10060.0,2966.3
2021,061  ,3421 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,52341.0,0.0,52341.0,9977.82
2021,061  ,3421 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,143069.0,0.0,143069.0,27794.3
2021,061  ,3421 ,121031 ,ALTRES COMPLEMENTS                                ,,3    ,1     ,8088.0,0.0,8088.0,1213.38
2021,061  ,3421 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,18469.0,0.0,18469.0,5593.55
2021,061  ,3421 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,177333.0,0.0,177333.0,37995.7
2021,061  ,3421 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,3750.0,0.0,3750.0,221.06
2021,061  ,3421 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,5372.0,0.0,5372.0,2664.42
2021,061  ,3421 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,28529.0,0.0,28529.0,0.0
2021,061  ,3421 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,3750.0,0.0,3750.0,677.9
2021,061  ,3421 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,187835.0,0.0,187835.0,44350.54
2021,061  ,3421 ,212    ,CEMS CONSERVACIÓ I REPARACIÓ                      ,061,34   ,21    ,300000.0,0.0,300000.0,20202.14
2021,061  ,3421 ,22100  ,ELECTRICITAT CEMS                                 ,061,34   ,22    ,130345.0,0.0,130345.0,9912.21
2021,061  ,3421 ,22102  ,CONSUM GAS CEMS                                   ,061,34   ,22    ,53540.0,0.0,53540.0,10746.92
2021,061  ,3421 ,22700  ,NETEJA CEMS                                       ,061,34   ,22    ,617516.0,0.0,617516.0,102343.22
2021,061  ,3423 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,14133.0,0.0,14133.0,3150.18
2021,061  ,3423 ,12005  ,SOUS DEL GRUP E                                   ,,3    ,1     ,50449.0,0.0,50449.0,9453.13
2021,061  ,3423 ,12006  ,TRIENNIS                                          ,,3    ,1     ,9330.0,0.0,9330.0,1645.4
2021,061  ,3423 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,3    ,1     ,10060.0,0.0,10060.0,1158.51
2021,061  ,3423 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,26537.0,0.0,26537.0,5135.17
2021,061  ,3423 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,83450.0,0.0,83450.0,20917.28
2021,031  ,165  ,619    ,MILLORES ENLLUMENAT PÚBLIC                        ,031,165  ,619   ,0.0,104228.51,104228.51,0.0
2021,061  ,3423 ,121031 ,ALTRES COMPLEMENTS                                ,,3    ,1     ,8088.0,0.0,8088.0,1713.66
2021,061  ,3423 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,18469.0,0.0,18469.0,1973.1
2021,061  ,3423 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,191824.0,0.0,191824.0,42141.76
2021,061  ,3423 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,3750.0,0.0,3750.0,0.0
2021,061  ,3423 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,5372.0,0.0,5372.0,1247.62
2021,061  ,3423 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,3    ,1     ,28356.0,0.0,28356.0,0.0
2021,061  ,3423 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,3750.0,0.0,3750.0,562.78
2021,061  ,3423 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,151718.0,0.0,151718.0,30411.69
2021,061  ,3423 ,212    ,"CEM ESTRUCH, CONSERVACIÓ I REPARACIÓ              ",061,34   ,21    ,200486.0,0.0,200486.0,17005.5
2021,061  ,3423 ,22100  ,ELECTRICITAT CEM ESTRUCH                          ,061,34   ,22    ,92645.0,0.0,92645.0,7166.96
2021,061  ,3423 ,22102  ,CONSUM GAS CEM ESTRUCH                            ,061,34   ,22    ,81154.0,0.0,81154.0,24235.48
2021,061  ,3423 ,22700  ,NETEJA CEM ESTRUCH                                ,061,34   ,22    ,496788.0,0.0,496788.0,82334.44
2021,061  ,3424 ,22100  ,ELECTRICITAT CEM JULIO MÉNDEZ                     ,061,34   ,22    ,19829.0,0.0,19829.0,1412.35
2021,061  ,3424 ,22102  ,CONSUM GAS CEM JULIO MÉNDEZ                       ,061,34   ,22    ,10629.0,0.0,10629.0,1763.51
2021,061  ,3424 ,227991 ,CONSERV I GEST CEM JULIO MÉNDEZ                   ,061,34   ,22    ,430303.0,0.0,430303.0,73683.87
2021,061  ,3425 ,22100  ,ELECTRICITAT CEM FONDO D'EN PEIXO                 ,061,34   ,22    ,37985.0,0.0,37985.0,3435.64
2021,061  ,3425 ,22102  ,CONSUM GAS CEM FONDO D'EN PEIXO                   ,061,34   ,22    ,32519.0,0.0,32519.0,12172.37
2021,061  ,3425 ,227991 ,CONTR PREST SERVEIS FONDO D'EN PEIXO              ,061,34   ,22    ,720000.0,0.0,720000.0,108409.05
2021,061  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,60943.0,0.0,60943.0,13059.12
2021,061  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,15898.0,0.0,15898.0,3974.46
2021,062  ,311  ,212    ,"EDIF. SANITAT-CONSERV, I REP.                     ",062,31   ,21    ,22770.0,0.0,22770.0,1447.74
2021,062  ,311  ,22100  ,ELECTRICITAT EDIFICI SALUT PÚBLICA                ,062,31   ,22    ,10385.0,0.0,10385.0,1061.88
2021,062  ,311  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,062,31   ,22    ,8000.0,0.0,8000.0,187.55
2021,062  ,311  ,226991 ,DESP. DIVERSES                                    ,062,31   ,22    ,1000.0,0.0,1000.0,0.0
2021,062  ,311  ,226992 ,PROGRAMA DE CARDIOPROTECCIÓ                       ,062,31   ,22    ,2000.0,0.0,2000.0,0.0
2021,012  ,920  ,22502  ,TRIBUTS DE LES ENTITATS LOCALS,012,92   ,22    ,0.0,0.0,0.0,4525.63
2021,012  ,150  ,622    ,ADQUISICIÓ LOCAL SANT COSME                       ,012,150  ,622   ,0.0,62998.79,62998.79,0.0
2021,062  ,311  ,22700  ,NETEJA EDIFICI SALUT PÚBLICA                      ,062,31   ,22    ,58176.0,0.0,58176.0,8847.3
2021,062  ,311  ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,062,31   ,22    ,1000.0,0.0,1000.0,0.0
2021,062  ,311  ,227991 ,PREST SERVEIS SALVAMENT PLATJA                    ,062,31   ,22    ,175000.0,0.0,175000.0,0.0
2021,062  ,311  ,227992 ,PREST SERVEIS PREVENTIUS                          ,062,31   ,22    ,42000.0,0.0,42000.0,930.0
2021,062  ,3111 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,16072.0,0.0,16072.0,3643.17
2021,062  ,3111 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,21648.0,0.0,21648.0,4730.52
2021,062  ,3111 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,18350.0,0.0,18350.0,4309.77
2021,062  ,3111 ,12006  ,TRIENNIS                                          ,,3    ,1     ,12386.0,0.0,12386.0,2097.42
2021,062  ,3111 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,26953.0,0.0,26953.0,5977.28
2021,062  ,3111 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,63913.0,0.0,63913.0,14776.84
2021,062  ,3111 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,43509.0,0.0,43509.0,11457.06
2021,062  ,3112 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,14133.0,0.0,14133.0,3150.18
2021,062  ,3112 ,12006  ,TRIENNIS                                          ,,3    ,1     ,7352.0,0.0,7352.0,1632.87
2021,062  ,3112 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,6053.0,0.0,6053.0,1296.96
2021,062  ,3112 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,12312.0,0.0,12312.0,2638.23
2021,062  ,3112 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,60006.0,0.0,60006.0,12291.6
2021,062  ,3112 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,27998.0,0.0,27998.0,8249.84
2021,062  ,3112 ,22106  ,MATERIAL SANITARI                                 ,062,31   ,22    ,4000.0,0.0,4000.0,0.0
2021,062  ,3112 ,226991 ,DESP. DIVERSES PROMOCIÓ DE LA SALUT               ,062,31   ,22    ,5000.0,0.0,5000.0,0.0
2021,062  ,3112 ,22799  ,PREST SERVEIS PROMOCIÓ DE LA SALUT                ,062,31   ,22    ,98000.0,0.0,98000.0,0.0
2021,062  ,3112 ,227991 ,PROGRAMA SUPORT ADOLESCÈNCIA                      ,062,31   ,22    ,39120.0,0.0,39120.0,6520.0
2021,062  ,3112 ,48902  ,TRANSF CORRENTS ENTITATS                          ,062,31   ,48    ,5000.0,0.0,5000.0,0.0
2021,062  ,3112 ,48903  ,TRANSF CORRENTS ASSOCIACIÓ FAMILIARS ALZHEIMER    ,062,3112 ,48903 ,32000.0,0.0,32000.0,0.0
2021,062  ,3112 ,48906  ,CONVENI CREU ROJA                                 ,062,3112 ,48906 ,6000.0,0.0,6000.0,0.0
2021,062  ,3113 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,42398.0,0.0,42398.0,9645.44
2021,062  ,3113 ,12006  ,TRIENNIS                                          ,,3    ,1     ,7322.0,0.0,7322.0,1630.95
2021,062  ,3113 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,17469.0,0.0,17469.0,3842.0
2021,062  ,3113 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,36196.0,0.0,36196.0,7962.63
2021,062  ,3113 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,82384.0,0.0,82384.0,18022.47
2021,062  ,3113 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,56913.0,0.0,56913.0,14751.67
2021,062  ,3113 ,22113  ,MATERIAL SANITAT AMBIENTAL                        ,062,31   ,22    ,15000.0,0.0,15000.0,4531.98
2021,062  ,3113 ,22799  ,SERVEIS DIVERSOS SEGURETAT ALIMENTARI             ,062,31   ,22    ,18000.0,0.0,18000.0,0.0
2021,062  ,3113 ,227991 ,PREST SERV CONTROL SANITARI ANIMAL                ,062,31   ,22    ,68000.0,0.0,68000.0,8873.34
2021,062  ,3113 ,227992 ,TREBALLS TÈCNICS ANÀLISI AIGUA I ALIMENTS         ,062,31   ,22    ,57000.0,0.0,57000.0,4789.05
2021,062  ,3113 ,227993 ,"CONTRACTE DDD (DESRATITZACIÓ, DESINFECCIÓ,...)    ",062,31   ,22    ,58000.0,0.0,58000.0,5827.48
2021,062  ,3113 ,227994 ,GESTIÓ COLÒNIES CONTRALADES GATS                  ,062,31   ,22    ,48000.0,0.0,48000.0,8000.0
2021,062  ,3113 ,227995 ,CONTROL LEGIONEL·LA EDIFICIS MUNICIPALS           ,062,31   ,22    ,30000.0,0.0,30000.0,0.0
2021,062  ,3113 ,465    ,"TRANSF. CORRENTS COMARQUES, CONV MOSQUITS         ",062,3113 ,465   ,20000.0,0.0,20000.0,0.0
2021,062  ,312  ,22799  ,CONTR PREST SERVEIS PERS AMB VULNERABILITAT       ,062,31   ,22    ,240000.0,0.0,240000.0,14929.07
2021,062  ,493  ,12001  ,SOUS DEL GRUP A2                                  ,,4    ,1     ,14133.0,0.0,14133.0,3150.18
2021,062  ,493  ,12004  ,SOUS DEL GRUP C2                                  ,,4    ,1     ,9175.0,0.0,9175.0,2290.07
2021,062  ,493  ,12006  ,TRIENNIS                                          ,,4    ,1     ,7413.0,0.0,7413.0,1685.59
2021,062  ,493  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,4    ,1     ,10040.0,0.0,10040.0,2292.2
2021,062  ,493  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,22420.0,0.0,22420.0,5161.12
2021,062  ,493  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,17650.0,0.0,17650.0,4418.62
2021,062  ,493  ,22699  ,CONSUM-DESP.V.AULA CONSUMIDOR I ED.ESC            ,062,49   ,22    ,5000.0,0.0,5000.0,0.0
2021,062  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,39701.0,0.0,39701.0,6306.17
2021,062  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,12923.0,0.0,12923.0,2399.64
2021,071  ,1522 ,780    ,TRANSF CAP ASCENSORS ST COSME                     ,071,1522 ,780   ,90000.0,10399.05,100399.05,0.0
2021,071  ,231  ,212    ,CONSERVACIÓ-REPARACIÓ EDIFICIS S.SOCIALS          ,071,23   ,21    ,65849.0,0.0,65849.0,7823.81
2021,031  ,1531 ,619    ,MILLORES MANTENIMENT VIA PÚBLICA                  ,031,1531 ,619   ,0.0,665000.0,665000.0,0.0
2021,031  ,330  ,619    ,MILLORA EDIFICIS CULTURA                          ,031,330  ,619   ,0.0,247000.0,247000.0,0.0
2021,031  ,165  ,609    ,PLA DIRECTOR ENLLUMENAT PÚBLIC                    ,031,165  ,609   ,0.0,3000000.0,3000000.0,0.0
2021,071  ,231  ,22100  ,ELECTRICITAT EDIFICIS SERVEIS SOCIALS             ,071,23   ,22    ,24574.0,0.0,24574.0,1644.48
2021,071  ,231  ,22101  ,CONSUM AIGUA EDIFICIS SERVEIS SOCIALS             ,071,23   ,22    ,7190.0,0.0,7190.0,2654.06
2021,071  ,231  ,22102  ,CONSUM GAS EDIFICIS SERVEIS SOCIALS               ,071,23   ,22    ,12813.0,0.0,12813.0,3765.96
2021,071  ,231  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,071,23   ,22    ,15000.0,0.0,15000.0,2132.02
2021,071  ,231  ,226992 ,ALTRES DESPESES SERVEIS SOCIALS                   ,071,23   ,22    ,8000.0,0.0,8000.0,528.81
2021,071  ,231  ,22700  ,NETEJA EDIFICIS SERVEIS SOCIALS                   ,071,23   ,22    ,271282.0,0.0,271282.0,42255.36
2021,071  ,231  ,464    ,CONVENI AMB URGÈNCIA SOCIAL  (CUESB)              ,071,231  ,464   ,30000.0,0.0,30000.0,0.0
2021,071  ,231  ,48901  ,TRANSF CORRENTS ENTITATS                          ,071,23   ,48    ,10000.0,0.0,10000.0,0.0
2021,071  ,2310 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,2    ,1     ,70581.0,0.0,70581.0,15124.47
2021,071  ,2310 ,12000  ,SOUS DEL GRUP A1                                  ,,2    ,1     ,48215.0,0.0,48215.0,9634.16
2021,071  ,2310 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,70662.0,0.0,70662.0,14774.97
2021,071  ,2310 ,12003  ,SOUS DEL GRUP C1                                  ,,2    ,1     ,43296.0,0.0,43296.0,14406.64
2021,071  ,2310 ,12004  ,SOUS DEL GRUP C2                                  ,,2    ,1     ,36699.0,0.0,36699.0,7874.16
2021,071  ,2310 ,12006  ,TRIENNIS                                          ,,2    ,1     ,35834.0,0.0,35834.0,8128.09
2021,071  ,2310 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,95560.0,0.0,95560.0,21078.76
2021,071  ,2310 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,221872.0,0.0,221872.0,61660.72
2021,071  ,2310 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,236458.0,0.0,236458.0,61403.35
2021,071  ,2310 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,252143.0,0.0,252143.0,52884.18
2021,071  ,2311 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,282648.0,0.0,282648.0,69116.44
2021,071  ,2311 ,12004  ,SOUS DEL GRUP C2                                  ,,2    ,1     ,45873.0,0.0,45873.0,9842.7
2021,071  ,2311 ,12006  ,TRIENNIS                                          ,,2    ,1     ,31129.0,0.0,31129.0,6063.66
2021,071  ,2311 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,2    ,1     ,24579.0,0.0,24579.0,210.01
2021,071  ,2311 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,146067.0,0.0,146067.0,33695.7
2021,071  ,2311 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,324568.0,0.0,324568.0,83410.24
2021,071  ,2311 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,2    ,1     ,35840.0,0.0,35840.0,262.34
2021,071  ,2311 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,584125.0,0.0,584125.0,101812.54
2021,071  ,2311 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,2    ,1     ,137170.0,0.0,137170.0,36571.83
2021,071  ,2311 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,2    ,1     ,29037.0,0.0,29037.0,0.0
2021,071  ,2311 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,499897.0,0.0,499897.0,114975.73
2021,071  ,2311 ,204    ,ARRENDAMENT ELEMENTS DE TRANSPORT                 ,071,23   ,20    ,4000.0,0.0,4000.0,2111.45
2021,071  ,2311 ,209    ,CANON ICS US UBASP PUJOL I CAPÇADA                ,071,23   ,20    ,24000.0,0.0,24000.0,0.0
2021,071  ,2311 ,227991 ,CONTR PREST SERVEIS                               ,071,23   ,22    ,200000.0,0.0,200000.0,11942.44
2021,071  ,2311 ,227992 ,CONTR PRESTACIÓ SERVEIS SAD DEPENDÈNCIA           ,071,23   ,22    ,1845024.0,0.0,1845024.0,247551.4
2021,071  ,2311 ,227993 ,CONTR TELEASSISTÈNCIA                             ,071,23   ,22    ,130000.0,0.0,130000.0,19735.61
2021,071  ,2311 ,227994 ,CONTR PRESTACIÓ SERVEIS SAD SOCIAL                ,071,23   ,22    ,744219.0,0.0,744219.0,86662.49
2021,071  ,2311 ,227995 ,SERVEI PRELABORAL                                 ,071,23   ,22    ,165000.0,0.0,165000.0,25867.6
2021,071  ,2311 ,227996 ,PREST SERV LA BOTIGA                              ,071,23   ,22    ,197000.0,0.0,197000.0,0.0
2021,071  ,2311 ,465    ,TRANSF CORRENTS EAIA CONSELL COMARCAL             ,071,2311 ,465   ,15500.0,0.0,15500.0,0.0
2021,071  ,2311 ,46501  ,TRANSF TRANSPORT ADAPTAT-CONSELL COMARCAL         ,071,2311 ,46501 ,130000.0,0.0,130000.0,0.0
2021,071  ,2311 ,46502  ,TRANSF CORR CONSELL COMARCAL CONVENI EAPG         ,071,2311 ,46502 ,4500.0,0.0,4500.0,0.0
2021,071  ,2311 ,48901  ,TRANSF CORRENTS CARITAS                           ,071,2311 ,48901 ,55000.0,0.0,55000.0,0.0
2021,071  ,2311 ,48902  ,TRANSF CORRENTS CENTRE PROM. SOCIAL FRANCESC PALAU,071,2311 ,48902 ,120000.0,0.0,120000.0,0.0
2021,071  ,2311 ,48903  ,TRANSF CORRENTS SAO PRAT                          ,071,2311 ,48903 ,125000.0,0.0,125000.0,0.0
2021,071  ,2311 ,48904  ,TRANSF CORRENTS CREU ROJA PUNT SOLIDARI           ,071,2311 ,48904 ,32500.0,0.0,32500.0,0.0
2021,071  ,2311 ,48905  ,TRANSF CORRENTS EDUVIC                            ,071,2311 ,48905 ,35000.0,0.0,35000.0,0.0
2021,071  ,2311 ,48906  ,TRANSF CORRENTS PUNT SOLIDARI                     ,071,2311 ,48906 ,201000.0,0.0,201000.0,31926.98
2021,071  ,2311 ,48908  ,TRANSF CORRENTS CREU ROJA SOCIAL                  ,071,2311 ,48908 ,30000.0,0.0,30000.0,0.0
2021,071  ,2311 ,48909  ,TRANSF CORRENTS APATS A DOMICILI                  ,071,23   ,48    ,200000.0,0.0,200000.0,28806.65
2021,071  ,2311 ,4891   ,TRANSF CORRENTS SUPORT SOCIAL                     ,071,2311 ,4891  ,200000.0,0.0,200000.0,127798.26
2021,071  ,2311 ,48911  ,TRANSF CORRENTS ALLOTJAMENTS D'URGÈNCIA           ,071,23   ,48    ,280000.0,0.0,280000.0,0.0
2021,032  ,1721 ,640    ,"REDACCIÓ DE PROJECTES, ESTUDIS, DIRECCIONS OBRES ",032,1721 ,640   ,0.0,54141.43,54141.43,0.0
2021,071  ,2311 ,48912  ,QUOTA CONSORCI DE SALUT I SOCIAL DE CATALUNYA     ,071,2311 ,48912 ,1000.0,0.0,1000.0,0.0
2021,071  ,2311 ,48914  ,"TRANSF CORRENT CASES ACOLLIDA VVM, AGI            ",071,2311 ,48914 ,30000.0,0.0,30000.0,0.0
2021,071  ,2311 ,48915  ,TRANSF CORRENTS SENSE LLAR. ATRA                  ,071,2311 ,48915 ,25000.0,0.0,25000.0,0.0
2021,071  ,2311 ,48916  ,TRANSF CORRENTS FEDERACIO SALUT MENTAL CATALUNYA  ,071,2311 ,48916 ,25000.0,0.0,25000.0,0.0
2021,071  ,2312 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,28265.0,0.0,28265.0,8301.66
2021,071  ,2312 ,12004  ,SOUS DEL GRUP C2                                  ,,2    ,1     ,18350.0,0.0,18350.0,4213.71
2021,071  ,2312 ,12006  ,TRIENNIS                                          ,,2    ,1     ,4706.0,0.0,4706.0,693.12
2021,071  ,2312 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,2    ,1     ,30057.0,0.0,30057.0,4450.48
2021,071  ,2312 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,22188.0,0.0,22188.0,5513.01
2021,071  ,2312 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,47363.0,0.0,47363.0,17252.51
2021,071  ,2312 ,121031 ,ALTRES COMPLEMENTS                                ,,2    ,1     ,5448.0,0.0,5448.0,1478.45
2021,071  ,2312 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,2    ,1     ,56010.0,0.0,56010.0,8634.69
2021,071  ,2312 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,317215.0,0.0,317215.0,83095.76
2021,071  ,2312 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,2    ,1     ,2000.0,0.0,2000.0,129.6
2021,071  ,2312 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,2    ,1     ,45087.0,0.0,45087.0,14093.85
2021,071  ,2312 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,2    ,1     ,11325.0,0.0,11325.0,12337.83
2021,071  ,2312 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,2    ,1     ,59624.0,0.0,59624.0,0.0
