#Ejercicio,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de crècido,m,Obligaciones reconegudes
2023,021  ,1521 ,44901  ,TRANSF CORR GESTIÓN CONVENIO VIVIENDA,021,1521 ,44901 ,233900,97661.67,,0
2023,021  ,1521 ,467    ,APORT. CONSORCIO PRAT NORD,021,1521 ,467   ,31370,0,,0
2023,021  ,1521 ,48903  ,TRANSF CORRIENTES AYUDA AL ALQUILER,021,1521 ,48903 ,260000,0,,2804.6
2023,021  ,1521 ,767    ,APORT. CAPITAL CONSORCIO PRAT NORTE,021,1521 ,767   ,30600,0,,0
2023,021  ,231  ,48905  ,SUBVENCIONES Y AJUDAS VIVIENDA,021,231  ,48905 ,90000,0,,0
2023,021  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,64653,0,,13854.12
2023,021  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,17560,0,,2971.54
2023,021  ,933  ,622    ,INVERSIÓN NUEVA EN EQUIPAMIENTOS Y SERVICIOS,021,933  ,622   ,70978,450312.22,,402033.21
2023,021  ,933  ,632    ,INV MEJORA EQUIPAMIENTOS Y SERVICIOS,021,933  ,632   ,1098286,1456534.43,,671423.42
2023,021  ,942  ,764    ,TRANSF CON PROGRAMA PAMUS COMPLEMENTO PATRINODROMO,021,942  ,764   ,498311,0,,0
2023,031  ,1321 ,12000  ,SUELDOS DEL GRUPO A1,,1    ,1     ,34100,0,,7729.86
2023,031  ,1321 ,12003  ,SUELDOS DEL GRUPO C1,,1    ,1     ,11483,0,,2509.23
2023,031  ,1321 ,12004  ,SUELDOS DEL GRUPO C2,,1    ,1     ,87799,0,,16151.55
2023,031  ,1321 ,12006  ,TRIENIOS,,1    ,1     ,18314,0,,3879.82
2023,051  ,433  ,1431   ,RETRIBUCIONES OTRO PERSONAL,,4    ,1     ,77255,0,,16949.55
2023,051  ,433  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4    ,1     ,153691,0,,23476.99
2023,051  ,433  ,22199  ,SUMINISTROS DIVERSOS,051,43   ,22    ,2500,0,,0
2023,051  ,433  ,22602  ,PUBLICIDAD Y DIFUSIÓN,051,43   ,22    ,4200,0,,1185.8
2023,051  ,433  ,22699  ,GASTOS VARIOS ACTIVIDAD ECONÓMICA,051,43   ,22    ,1000,0,,150
2023,051  ,433  ,22707  ,DOTACIÓN PREMIOS DELTA,051,43   ,22    ,4000,0,,4000
2023,051  ,433  ,22799  ,CONTR PREST SERVICIOS-ACTIV. ECONÓMICA,051,43   ,22    ,30000,1360.04,,2280.04
2023,051  ,433  ,227991 ,CONTR PREST SERVICIOS DESARR SECTORES ESTRATÉGICOS,051,43   ,22    ,35000,0,,0
2023,051  ,433  ,465    ,TRANSFERENCIAS CORRIENTES CONSEJO COMARCAL BAJO LLOBREGAT,051,433  ,465   ,16500,0,,15500
2023,051  ,433  ,46601  ,CUOTA MIEMBRO ASOC PACTO INDUST REGIÓN METROP BARC,051,433  ,46601 ,4000,0,,0
2023,051  ,433  ,46602  ,CUOTA MIEMBRO RED EL PERFÍL DE LA CIUDAD AJ TIERRA,051,433  ,46602 ,1000,0,,0
2023,051  ,433  ,47901  ,CUOTA MIEMBRO SOCIO C BARCELONA CENTRO LOGÍSTICO CAT,051,433  ,47901 ,1300,0,,1149.5
2023,051  ,433  ,48907  ,"TRANSF CORRIENTES, AYUDAS EMPRENDEDORES",051,433  ,48907 ,190000,0,,0
2023,051  ,433  ,48914  ,EL PRAT EMPRENDE MARTA MAYORDOMO,051,433  ,48914 ,9000,0,,0
2023,051  ,433  ,48915  ,CUOTA MIEMBRO FEDERACIÓN FERIAS DE CATALUÑA,051,433  ,48915 ,1000,0,,0
2023,051  ,433  ,48916  ,CUOTA MIEMBRO ASOC INNOBAIX,051,433  ,48916 ,3700,0,,0
2023,051  ,433  ,622    ,PLAN DE MEDIDAS DE CHOQUE Y REACTIVACIÓN DE PROYECTOS,051,433  ,622   ,126000,0,,0
2023,051  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,64653,0,,13854.12
2023,051  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,17560,0,,2971.54
2023,052  ,430  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,4    ,1     ,43369,0,,9432.51
2023,052  ,430  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4    ,1     ,13614,0,,2413.33
2023,052  ,430  ,22199  ,SUBM DIVERSOS DINAMIZACIÓN COMERCIAL,052,43   ,22    ,10000,0,,0
2023,052  ,430  ,227991 ,CONTR PREST SERVICIOS PLAN ESTRATÉGICO COMERCIO,052,43   ,22    ,81000,0,,6750
2023,052  ,430  ,489    ,TRANSF CORRIENTES COMERCIO,052,430  ,489   ,18000,2910,,0
2023,041  ,3231 ,227001 ,LIMPIEZA GUARDERÍA,041,32   ,22    ,324228,0,,27018.94
2023,012  ,9208 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,64872,0,,10770.43
2023,032  ,134  ,22799  ,CONT. SERVICIOS VEHÍCULO ELÉCTRICO COMPARTIDO,032,13   ,22    ,0,0,,0
2023,032  ,134  ,609    ,INV NUEVA INFRAESTRUCTURA Y BIENES USO GRAL,032,134  ,609   ,0,3993,,3993
2023,032  ,150  ,640    ,INVERSIÓN NUEVA EN INSTALACIONES,032,150  ,640   ,0,18137.9,,18137.9
2023,032  ,170  ,48901  ,CUOTAS-APORTACIONES DIVERSAS,032,17   ,48    ,0,120,,0
2023,031  ,1321 ,12100  ,COMPLEMENTO DE DESTINO,,1    ,1     ,59465,0,,11646.91
2023,031  ,1321 ,12101  ,COMPLEMENTO ESPECÍFICO,,1    ,1     ,149676,0,,29192.71
2023,031  ,1321 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1    ,1     ,107482,0,,11458.24
2023,031  ,1321 ,22699  ,GASTOS DIVERSOS - VIA PÚBLICA,031,13   ,22    ,1000,0,,200
2023,031  ,135  ,12000  ,SUELDOS DEL GRUPO A1,,1    ,1     ,17050,0,,3864.93
2023,031  ,135  ,12001  ,SUELDOS DEL GRUPO A2,,1    ,1     ,14993,0,,3341.94
2023,031  ,135  ,12006  ,TRIENIOS,,1    ,1     ,8760,0,,1901.31
2023,031  ,135  ,12100  ,COMPLEMENTO DE DESTINO,,1    ,1     ,16632,0,,3563.82
2023,031  ,135  ,12101  ,COMPLEMENTO ESPECÍFICO,,1    ,1     ,37227,0,,7977.06
2023,031  ,135  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1    ,1     ,27249,0,,4678.41
2023,031  ,135  ,22199  ,MATERIAL DIVERSO-PROTECCIÓN CIVIL,031,13   ,22    ,20000,546.92,,646.92
2023,031  ,135  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS PROTECCIÓN CIVIL,031,13   ,22    ,5000,0,,0
2023,031  ,1500 ,12000  ,SUELDOS DEL GRUPO A1,,1    ,1     ,17050,0,,3864.93
2023,031  ,1500 ,12001  ,SUELDOS DEL GRUPO A2,,1    ,1     ,14993,0,,5012.91
2023,031  ,1500 ,12003  ,SUELDOS DEL GRUPO C1,,1    ,1     ,34449,0,,7527.69
2023,031  ,1500 ,12004  ,SUELDOS DEL GRUPO C2,,1    ,1     ,58399,0,,9397.76
2023,031  ,1500 ,12006  ,TRIENIOS,,1    ,1     ,21511,0,,3885.81
2023,031  ,1500 ,12100  ,COMPLEMENTO DE DESTINO,,1    ,1     ,59087,0,,11379.93
2023,031  ,1500 ,12101  ,COMPLEMENTO ESPECÍFICO,,1    ,1     ,166982,0,,34377.38
2023,031  ,1500 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1    ,1     ,293667,0,,43945.17
2023,031  ,1500 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,1    ,1     ,1000,0,,185.25
2023,031  ,1500 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,1    ,1     ,2350,0,,1812.46
2023,031  ,1500 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1    ,1     ,203734,0,,28436.04
2023,031  ,1500 ,214    ,REPARACIÓN VEHÍCULOS,031,15   ,21    ,77810,89.05,,2277.55
2023,031  ,1500 ,221031 ,COMBUSTIBLE VEHÍCULOS,031,15   ,22    ,66550,3185.74,,11203.71
2023,052  ,430  ,48902  ,TRANSF CORRIENTES MEJORA COMERCIO CALIDAD,052,430  ,48902 ,55000,18140.87,,0
2023,052  ,430  ,48903  ,TRANSF CORRIENTES CONVENIO PRAT GRAN COMERCIO,052,430  ,48903 ,30000,12000,,0
2023,052  ,4312 ,212    ,CONSERVACIÓN - REPARACIÓN MERCADO,052,43   ,21    ,588,0,,0
2023,052  ,4312 ,22100  ,ELECTRICIDAD MERCADO MPAL,052,43   ,22    ,20686,1295.64,,5153.19
2023,052  ,4312 ,22700  ,LIMPIEZA MERCADO MUNICIPAL,052,43   ,22    ,40515,0,,3098.07
2023,052  ,432  ,12001  ,SUELDOS DEL GRUPO A2,,4    ,1     ,14993,0,,0
2023,052  ,432  ,12100  ,COMPLEMENTO DE DESTINO,,4    ,1     ,6056,0,,0
2023,052  ,432  ,12101  ,COMPLEMENTO ESPECÍFICO,,4    ,1     ,12669,0,,0
2023,052  ,432  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4    ,1     ,10925,0,,0
2023,052  ,432  ,22199  ,SUMINISTROS DIVERSOS TURISMO,052,43   ,22    ,15000,0,,0
2023,052  ,432  ,22602  ,PUBLICIDAD Y COMUNICACIÓN TURISMO,052,43   ,22    ,21000,0,,0
2023,052  ,432  ,22799  ,CONTR PREST SERV OFICINA PUERTA DEL DELTA,052,43   ,22    ,111808,9317.18,,18634.42
2023,052  ,432  ,227991 ,CONTRATOS PRESTACIÓN SERVICIOS TURISMO,052,43   ,22    ,60000,4300.65,,4300.65
2023,052  ,432  ,465    ,TRANSF CORRIENTE CONSORCIO TURISMO BAJO LLOBREGAT,052,432  ,465   ,15240,0,,0
2023,052  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,61285,0,,13132.32
2023,052  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,17560,0,,2971.54
2023,061  ,338  ,227991 ,FIESTA DEL RIO,061,33   ,22    ,10500,0,,0
2023,061  ,3400 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,3    ,1     ,74878,0,,16045.17
2023,061  ,3400 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9734,0,,2088.39
2023,061  ,3400 ,12006  ,TRIENIOS,,3    ,1     ,2943,0,,582.42
2023,061  ,3400 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,4961,0,,1063.05
2023,061  ,3400 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,11570,0,,2479.2
2023,061  ,3400 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,25063,0,,4268.28
2023,061  ,3400 ,22799  ,"MUESTRA DE ENTIDADES, FORMACIÓN ENTIDADES, ETC.",061,34   ,22    ,31500,0,,0
2023,032  ,425  ,872901 ,APORTACIÓN COMUNIDAD CIUDADANA DE ENERGÍA,032,425  ,872901,0,180000,,180000
2023,032  ,920  ,632    ,MEJORA EFICIÉNCIA ENERGÉTICA EQUIPAMIENTOS MUNICIPALES,032,920  ,632   ,0,1000000,,0
2023,041  ,320  ,22199  ,SUMINISTROS DIVERSOS,041,32   ,22    ,0,0,,0
2023,041  ,326  ,48902  ,TRANSF CORRIENTES FUNDACIÓN MAIN -UEC-,041,326  ,48902 ,0,0,,0
2023,042  ,338  ,227991 ,CONT. SERVICIOS ELEMENTOS CABALGATA DE REYES,042,33   ,22    ,0,176418,,176418
2023,051  ,433  ,48912  ,PLAN MEDIDAS CHOQUE Y REACTIVACIÓN ECONÓMICA,051,433  ,48912 ,0,774,,0
2023,031  ,1500 ,22104  ,VESTUARIO BRIGADA,031,15   ,22    ,36880,601.38,,601.38
2023,031  ,1500 ,22199  ,"BRIGADA, MATERIAL TÉCNICO",031,15   ,22    ,45000,0,,0
2023,031  ,1500 ,224    ,SEGUROS VEHÍCULOS,031,15   ,22    ,12640,0,,0
2023,031  ,1501 ,12005  ,SUELDOS DEL GRUPO E,,1    ,1     ,8920,0,,1911.42
2023,031  ,1501 ,12006  ,TRIENIOS,,1    ,1     ,2279,0,,488.22
2023,031  ,1501 ,12100  ,COMPLEMENTO DE DESTINO,,1    ,1     ,3500,0,,750
2023,031  ,1501 ,12101  ,COMPLEMENTO ESPECÍFICO,,1    ,1     ,13533,0,,2899.89
2023,031  ,1501 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1    ,1     ,247887,0,,60687.16
2023,031  ,1501 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,1    ,1     ,100,0,,3958.01
2023,031  ,1501 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,1    ,1     ,6848,0,,0
2023,031  ,1501 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1    ,1     ,87416,0,,19244.44
2023,031  ,1532 ,12001  ,SUELDOS DEL GRUPO A2,,1    ,1     ,29986,0,,6683.88
2023,031  ,1532 ,12003  ,SUELDOS DEL GRUPO C1,,1    ,1     ,11483,0,,2509.23
2023,031  ,1532 ,12004  ,SUELDOS DEL GRUPO C2,,1    ,1     ,155730,0,,20883.9
2023,031  ,1532 ,12005  ,SUELDOS DEL GRUPO E,,1    ,1     ,44600,0,,7645.68
2023,031  ,1532 ,12006  ,TRIENIOS,,1    ,1     ,17101,0,,3499.38
2023,031  ,1532 ,12100  ,COMPLEMENTO DE DESTINO,,1    ,1     ,107001,0,,16270.2
2023,031  ,1532 ,12101  ,COMPLEMENTO ESPECÍFICO,,1    ,1     ,372664,0,,57253.93
2023,031  ,1532 ,121031 ,OTROS COMPLEMENTOS,,1    ,1     ,3700,0,,1056.79
2023,031  ,1532 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1    ,1     ,505920,0,,110323.44
2023,031  ,1532 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,1    ,1     ,6930,0,,2820.21
2023,031  ,1532 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,1    ,1     ,10500,0,,2588.42
2023,031  ,1532 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,1    ,1     ,6530,0,,4527.24
2023,031  ,1532 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1    ,1     ,389526,0,,56092.58
2023,031  ,1532 ,210    ,VIAS PÚBLICAS CONSERV-REPARACIÓN,031,15   ,21    ,575100,5144.77,,2579.57
2023,061  ,3401 ,12000  ,SUELDOS DEL GRUPO A1,,3    ,1     ,17050,0,,3864.93
2023,061  ,3401 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,14993,0,,0
2023,061  ,3401 ,12003  ,SUELDOS DEL GRUPO C1,,3    ,1     ,22966,0,,5018.45
2023,061  ,3401 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9734,0,,2088.39
2023,061  ,3401 ,12006  ,TRIENIOS,,3    ,1     ,13770,0,,3034.06
2023,061  ,3401 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,31880,0,,5533.62
2023,061  ,3401 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,70525,0,,12397.7
2023,061  ,3401 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,47460,0,,6678.57
2023,061  ,3401 ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,061,34   ,22    ,7200,0,,0
2023,061  ,3411 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,9734,0,,2088.39
2023,061  ,3411 ,12006  ,TRIENIOS,,3    ,1     ,583,0,,125.04
2023,061  ,3411 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,4230,0,,906.42
2023,061  ,3411 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,12221,0,,2618.76
2023,061  ,3411 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,8352,0,,1452.14
2023,061  ,3411 ,22199  ,FOMENTO ASOC.DEPORTIVA-MATERIAL-TROFEOS,061,34   ,22    ,12000,0,,0
2023,061  ,3411 ,227993 ,GASTOS DIVERSOS ACTIVIDADES DE VERANO,061,34   ,22    ,6000,0,,0
2023,061  ,3411 ,48901  ,TRANSF CORRIENTES ASOC.DEPORTIVA,061,3411 ,48901 ,50000,13315.2,,7618.91
2023,061  ,3411 ,48902  ,CONVENIO CB PRAT PROMOCIÓN BALONCESTO,061,3411 ,48902 ,255000,30000,,115000
2023,061  ,3411 ,48903  ,CONVENIO AE PRAT PROMOCIÓN FUTBOL,061,3411 ,48903 ,285000,0,,0
2023,061  ,3411 ,48905  ,CONVENIO PRATENC AA,061,3411 ,48905 ,60000,0,,0
2023,061  ,3411 ,48906  ,BECAS INDIVIDUALES DEPORTE ESCOLAR,061,3411 ,48906 ,100000,0,,0
2023,061  ,3411 ,48908  ,CONVENIO CB TERLENKA,061,3411 ,48908 ,35000,0,,0
2023,061  ,3411 ,48910  ,CONVENIO CLUB NATACIÓN PRAT,061,3411 ,48910 ,9000,0,,0
2023,061  ,3411 ,48911  ,CONVENIO A.E. RÍTMICA PRAT COR BLAU,061,3411 ,48911 ,15000,0,,0
2023,061  ,3411 ,48912  ,CONVENIO CLUB VOLEI PRAT,061,3411 ,48912 ,25000,5486.06,,5486.06
2023,062  ,3112 ,227991 ,PROGRAMA SOPORTE ADOLESCENCIA,062,31   ,22    ,0,0,,0
2023,052  ,430  ,780    ,TRANSF CAPITAL COMERCIO PARA EL FOMENTO ACCESIBILIDAD,052,430  ,780   ,0,10147.28,,0
2023,072  ,2311 ,48911  ,TRANSF CORRIENTES ALOJAMIENTOS DE URGENCIA,072,23   ,48    ,0,22146.3,,0
2023,072  ,2311 ,48917  ,URGENCIA HUMANITARIA CRUZ ROJA ESPAÑOLA,072,2311 ,48917 ,0,4000,,0
2023,072  ,924  ,48902  ,TRANSF CORRIENTES CCAR COMISIÓN AYUDA REFUGIADO,072,92   ,48    ,0,5600,,5600
2023,031  ,1532 ,213    ,"BRIGADA, CONSERV-REP MÁQUINAS-INSTAL",031,15   ,21    ,500,0,,0
2023,031  ,1532 ,2191   ,SUBM. MOBILIARIO URBANO,031,15   ,21    ,155427,0,,9595.63
2023,031  ,1532 ,22101  ,"CONSUMO AGUA VIAS PÚBLICAS, PARQUES, ETC",031,15   ,22    ,225000,0,,235.03
2023,031  ,1532 ,223    ,GASTOS TRANSPORTES,031,15   ,22    ,500,0,,0
2023,031  ,1532 ,22699  ,CONSERV Y MANT V PÚBLICA GASTOS DIVERSOS,031,15   ,22    ,3000,0,,600
2023,031  ,1532 ,226991 ,OTROS GASTOS EJECUCIONES SUBSIDIARIAS,031,1532 ,226991,13700,0,,0
2023,031  ,1532 ,619    ,INVERSIÓN MEJORA ESPACIO PÚBLICO,031,1532 ,619   ,200000,0,,0
2023,031  ,1621 ,22700  ,"RECOGIDA, ELIMINACIÓN Y TRATAMIENTO DE RESIDUOS",031,16   ,22    ,3491404,0,,522663.98
2023,031  ,163  ,22700  ,LIMPIEZA VIARIA,031,16   ,22    ,7252866,19460.43,,1095808.84
2023,031  ,165  ,22100  ,CONSUMO ELÉCTRICO ALUMBRADO PÚBLICO,031,16   ,22    ,1085381,73301.47,,190621.92
2023,031  ,165  ,22199  ,"ALUMBRADO PÚBLICO, MATERIAL TÉCNICO",031,16   ,22    ,30000,0,,0
2023,031  ,165  ,22799  ,"ALUMBRADO PÚBLICO, PREST SERVICIOS",031,16   ,22    ,853545,10303.76,,39704.46
2023,031  ,171  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1    ,1     ,56028,0,,12022.17
2023,031  ,171  ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,1    ,1     ,450,0,,174.9
2023,031  ,171  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1    ,1     ,18456,0,,1541.03
2023,031  ,171  ,210    ,CONSERV-MANTENIMIENTO PARQUES Y JARDINES,031,17   ,21    ,1509653,68200.97,,68709.17
2023,031  ,171  ,619    ,MEJORA INFRAESTRUCTURAS Y BIENES USO GRAL ,031,171  ,619   ,300000,539130.39,,0
2023,031  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,64653,0,,13854.12
2023,031  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,17560,0,,2971.54
2023,031  ,920  ,21201  ,MANTENIMIENTO Y REPARACIÓN DE ESPACIOS Y INMUEBLES PÚBLICOS ,031,92   ,21    ,50000,0,,0
2023,031  ,920  ,22100  ,ELECTRICIDAD EDIFICIOS MPALS,031,92   ,22    ,329900,0,,40022.23
2023,031  ,920  ,22101  ,CONSUMO AGUA EDIFICIOS MPALS,031,92   ,22    ,41000,0,,5288.02
2023,031  ,920  ,22102  ,CONSUMO GAS EDIFICIOS MUNICIPALES,031,92   ,22    ,43667,10822.04,,290.19
2023,042  ,334  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,133180,0,,28961.47
